department,title,date,link,context
영어영문학과,[졸업] 제2외국어의무이수면제 자격증 제출마감일 안내 (2024.9.~),2024.09.24,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=211838&article.offset=0&articleLimit=10,"안녕하세요.영어영문학과 사무실입니다.영어영문학과의 경우 제2외국어 의무 이수요건 및 면제에 관해서는 문과대학의 기준을 따릅니다.관련하여 몇 가지 유의사항 안내드립니다.1.2024-2학기부터제2외국어 의무이수면제를 위한자격증 제출 마감일은 매년 6월15일, 12월15일입니다.이후 제출하는 것은 인정이 어렵습니다.따라서 시험 결과 확인 또는 원본 성적표 수령 날짜를 고려하여 시험응시일을 선택하시기 바랍니다.2.원본 성적표는 학과사무실에본인이 직접 제출해야 합니다.학과사무실의 운영시간은 다음과 같습니다.- 학기 중 ) 09~17시 (점심 12~13시)- 방학 중 ) 10~16시 (점심 12~13시)원본 성적표는 복사 및 스캔 후 바로 돌려드릴 예정입니다.감사합니다."
영어영문학과,[졸업] 대학교양「정보와기술」필수이수 안내 (2022학년도 입학자부터),2023.12.14,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=179513&article.offset=0&articleLimit=10,안녕하세요. 영문과 사무실입니다.학사제도운영위원회 의결 (2020.12.10.)에 따라2022학년도 입학자부터 대학교양「정보와기술」영역을 필수로 이수하여야 합니다.(아래사진 / 2023 대학요람 p.392~396 참고)아울러문과대학 공통과목 중 2개 과목이 「정보와기술」영역으로 교차인정이 되기에 이 부분 참고해주시기 바랍니다.(아래사진 / 2023 대학요람 p.8 참고)위 내용을 반드시 확인하셔서 졸업에 차질이 없도록 신경써주시기 바랍니다.감사합니다.
영어영문학과,[★영글★] 영어글쓰기(1) 면제를 위한 토플성적표 원본 기준 (2023.11~),2023.11.13,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=177708&article.offset=0&articleLimit=10,"안녕하세요,영어영문학과 사무실입니다.영글1면제를 위한 토플성적표 원본에 대한 문의가 많아 공지드립니다.1. 원본으로인정되지 않는서류""PDF 보고서 다운로드""를 클릭하여 본인확인용 PDF 성적표를 다운한 것은 원본 성적표로 인정하지 않습니다.PDF 성적표에는 ""This is a PDF Score Report, Downloaded and Printed by the Test Taker""라는 문구가 삽입되어 있습니다.2. 원본으로 인정되는 서류이 문구가 없는, ETS로부터 직접 전달받은 종이 성적표를 원본성적표로 인정합니다.단, 학생들 중에서 처음 입학할 때 입학처에 원본 성적표를 제출하여 원본 성적표 대신 PDF 성적표를 내는 경우가 있습니다.이 경우, 영문과 사무실 메일로 관련 내용을 작성하여연락 주시기 바랍니다.위의 내용을 숙지하여 차질 없으시길 바랍니다.감사합니다.영어영문학과 사무실 드림."
영어영문학과,[★영글★] 영어글쓰기(2) 수강 자격 안내 (2023.06~),2023.06.13,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=168099&article.offset=0&articleLimit=10,"안녕하세요.영문학과 사무실입니다.전공필수 과목 - 영어글쓰기 (2) 수강 관련 안내드립니다.2023-2학기 부터영어글쓰기 (1)을이수혹은면제를 받아야영어글쓰기 (2) 수강신청이 가능합니다.영어글쓰기 (2) 수강을 원하는 학생은 반드시수강 신청 전에토플 성적표를 영문과 사무실로 제출해주시거나 영어글쓰기(1)을 수강하시기 바랍니다.영어글쓰기 (1) 이수 혹은 면제를 받지 않은 상태에서 (2)를 수강신청을 하면졸업에 불이익이 있을 수 있으며, 이에 대해 학과는 책임지지 않습니다.영어글쓰기 (1) 면제 관련 내용은 아래 내용을 참고하시기 바랍니다:영문학과홈페이지 > 졸업요건세부내역 (클릭 시 이동) 또는 과사무실공지사항 (23.05.22 게시물 참고)감사합니다영문과사무실 드림."
영어영문학과,[★영글★] 영어글쓰기(1) 면제 관련 규칙 제정사항 (2023.06~),2023.05.22,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=166691&article.offset=0&articleLimit=10,"안녕하세요,영어영문학과 사무실입니다.영어글쓰기(1) 면제 관련 규칙이 제정되어 공유합니다.(해당사항은 2023년 6월부터 적용됩니다.)제출과 문의 이전에 꼭 읽어보기시 바랍니다.영어글쓰기(1) 면제 과정:1. 실물서류제출이전에영문과 사무실 메일(english@yonsei.ac.kr)로신청양식작성하여 보내기(신청양식은 이 게시물에 첨부되어 있음)2. 과사무실에 면제서류(토플 성적표 등) 제출3. 3~4학년졸업사정 시수기로 반영됨확인사항:*제출서류는 반드시 원본 성적표여야 함(과사무실에서 확인 후 원본대조필 날인하여 사본으로 보관하므로, 원본 성적표는 바로 수령 가능)*제출 후 졸업사정 이전까지는 포탈에 반영되지 않음* 토플 원본 인정 사항""PDF 보고서 다운로드""를 클릭하여 본인확인용 PDF 성적표를 다운한 것은 원본 성적표로 인정하지 않습니다.PDF 성적표에는 ""This is a PDF Score Report, Downloaded and Printed by the Test Taker""라는 문구가 삽입되어 있습니다.이 문구가 없는, ETS로부터 직접 전달받은 종이 성적표를 원본성적표로 인정합니다.단, 학생들 중에서 처음 입학할 때 입학처에 원본 성적표를 제출하여 원본 성적표 대신 PDF 성적표를 내는 경우가 있습니다.이 경우, 영문과 사무실 메일로 관련 내용을 작성하여 연락 주시기 바랍니다.2023년 6월 이전에 이미 성적표를 제출한 학생들은 신청서를 추가로 제출하지 않아도 됩니다.위 내용은 학과 홈페이지의 ""내규 및 요건"" => ""졸업요건 세부 내역""의 9번 항목에서도 확인하실 수 있습니다.감사합니다,영어영문학과 사무실 드림."
영어영문학과,"인문예술진흥사업단, 문과대생을 위한 창업특강 신청 안내(타단과대생 신청 가능, 신청마감: ~11월 8일)",2024.10.31,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=214322&article.offset=0&articleLimit=10,"문과대생을 위한 창업특강(타단과대생 참여 가능)□ 참여대상 : 문과대학 재학생 및 창업에 관심 있는 연세대생 누구나(타단과생 참여 가능)□ 교육일정: 2024년 11월 11일 16시 ~ 20시 / 11월 18일, 25일 17시 ~ 20시□ 교육장소: 위당관 6층 백주년기념홀□ 참가자 혜택: 전회차(6회) 참석자 중 우수참여자에게 창업활동 지원금 20만원 지급, 모든 참석자에게 매회 간단한 식사 및 다과 제공□ 문의: 문과대학 인문예술진흥사업단02-2123-7920, humanart@yonsei.ac.kr□ 신청 링크:https://forms.gle/M7hzihszgBgcgVbx5"
영어영문학과,2025학년도 1학기 재입학 전형,2024.10.28,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=214029&article.offset=0&articleLimit=10,2025학년도 1학기 재입학 전형 일정을 다음과 같이 공지합니다. 자세한 사항은 첨부된 파일을 확인해 주세요.
영어영문학과,2024학년도 2학기 학부 수강과목 철회 안내,2024.10.17,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=213458&article.offset=0&articleLimit=10,"2024학년도 2학기 학부 수강과목 철회 안내2024학년도 2학기 수강신청 과목 중 부득이한 사유로 계속 수강할 수 없는 경우는 다음의 안내에 따라 지정된 기간에 철회하시기 바랍니다.1. 수강철회 기간 :2024. 10. 28.(월) 09:00 ∼ 10. 30.(수) 23:59※ 철회 신청의 취소는 철회 신청기간에 시스템으로 가능하며,신청기간 종료 후에는 취소 및 변경 불가2. 수강철회 방법연세포탈서비스(학사정보시스템→ 학사행정→ 수업→ 학생→ 수강철회신청)에서 학생이 직접 온라인으로 철회를 신청※ 상세 방법은 붙임파일 2~6페이지의 이미지 참고3. 유의 사항1) 수강과목 철회 후 다른 과목으로 대체 수강신청 할 수 없으며, 수강과목 철회 후에도 신청과목이 최소 1과목 이상이 되어야 합니다.2) 철회한 과목은 성적평가에서 제외되며, 성적증명서에 기재되지 않습니다.3) 수강과목을 철회한 학생은 학칙 제43조2항에 의하여 학점초과 신청이나 우등생(최우등생, 우등생, 우수생) 및 최우등졸업생, 우등졸업생 대상에서 제외됩니다.4) 수강철회 후 학사포탈 내 개인시간표에서는 과목이 삭제되지 않으니, 반드시 수강신청 내역 메뉴에서 철회 반영 여부를 확인하기 바랍니다.: 수강철회 신청 후에 연세포탈서비스(학사정보시스템→ 학사행정→ 수업→ 학생→ 수강신청 내역)에서 확인5) 2013학번 이후 재수강 횟수를 사용하여 수강신청한 과목을 철회하는 경우, 재수강 횟수는 차감되지 않습니다.6) 철회 관련 문의는 교무처 학사지원팀(02-2123-2090)으로 문의하시기 바랍니다.7) 철회에 따른 장학금 관련 문의는 학생복지처 학생지원팀(02-2123-8191~2)으로 문의하시기 바랍니다.Course Withdrawal for 2024 Fall Semester1. Course Withdrawal Period:2024. 10. 28.(Mon) 09:00 - 10. 30.(Wed) 23:59- Cancellation of withdrawal is possible through the Yonsei Portal during the course withdrawal period-Withdrawalcannot be cancelled after the course withdrawal period.2. DirectionsGo to Yonsei Portal Services (http://portal.yonsei.ac.kr/) ⇒Academic Information System⇒Academic Information⇒Courses⇒Student⇒Application for withdrawal of course3. Notesa. When a student withdraws from a course, he/she cannot add a new course instead.b. Students must be enrolled in at least one course after the withdrawal becomes effective.c. Withdrawn courses will be exempt from GPA evaluation.d. Withdrawn courses will remain on your personal class schedule timetable.e. From the 2009 academic year, withdrawn courses will not appear on the transcript.f. Students with course withdrawals are not eligible to apply for extra credits in the next semester and for academic honor roll though their GPA may meet the requirements.g. After withdrawing from a course during the designated withdrawal period, verify that the course has indeed been withdrawn by checking the course enrollment list on the Yonsei Portal System.(Yonsei Portal ⇒Academic Information System⇒Academic Information⇒Courses⇒Course registration details)h. If a student, admitted in 2013 and thereafter, used course repeat opportunity to enroll a course and withdrawn from the course, course repeat opportunity will not be used.i. For information regarding the withdrawal, please contact Academic Support Team at 02-2123-2090.j. For information regarding the scholarship, please contact Student Affairs and Services Service Team at 02-2123-8191~2."
영어영문학과,[소속변경] 2025학년도 1학기 캠퍼스내 소속변경 전형 안내,2024.10.16,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=213365&article.offset=0&articleLimit=10,안녕하세요영어영문학과 사무실입니다.캠퍼스내 소속변경 원서 접수 후 다음과 같은 일정으로 진행될 예정이니 학생분들께서는 참고해주시기 바랍니다.감사합니다.영문과 사무실 드림
영어영문학과,[졸업] 2024학년도 2학기 졸업앨범 사진촬영 관련 안내,2024.08.22,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=209305&article.offset=0&articleLimit=10,"안녕하세요,영어영문학과 사무실 입니다.2024학년도 2학기 학부 졸업사진 촬영을 다음과 같이 진행할 예정입니다.1. 일시: 2024년 9월 5일(목) ~ 11일(수)※ 우천시 예비일: 9월 12일(목) ~ 13일(금)2. 장소: 학생회관 4층, 본관 앞(언더우드관 앞)3. 방식: 개별 예약 후 실내 프로필, 학사모 사진, 야외 프로필 촬영※ 학과 단체사진 촬영: 교육학과, 체육교육학과, 간호학과세부 일정과 졸업앨범비 납부 안내는 첨부된 파일을 참고하시기 바랍니다.감사합니다.영어영문학과 사무실 드"
영어영문학과,[장학금] 장학금 안내 리플렛,2024.08.08,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=208390&article.offset=0&articleLimit=10,"안녕하세요,영어영문학과 사무실입니다.연세대학교에서 학생들의 교내 및 교외의 다양한 장학제도에 대한 이해를 높이고 신청방법을 알리고자 연세대학교 장학제도 안내 리플렛을 제작하였습니다.리플렛의 실물본은 2024년 2학기가 시작되기 전, 8월 19일 이후로 영어영문학과 사무실에서 확인할 수 있습니다.아래로는 PDF파일을 첨부합니다.감사합니다,영어영문학과 사무실 드림"
영어영문학과,[졸업] 졸업심사 대상자 안내,2024.07.24,https://ysenglish.yonsei.ac.kr/ysenglish/process/process.do?mode=view&articleNo=207663&article.offset=0&articleLimit=10,"안녕하세요.영어영문학과 사무실입니다.졸업 심사 대상자와 관련하여 유의사항을 안내드립니다.졸업 심사 대상은 졸업신청, 수료신청 대상자에 한하며,휴학생은 졸업 심사 대상이 아닙니다.[졸업/수료 불가자]는 아래와 같으니 참고하시기 바랍니다.1) 휴학 중 계절제 이수 후 졸업요건을 충족한 자2) 졸업요건을 충족한 휴학생3) 졸업요건을 충족하였지만 마지막 정규학기에 수강신청을 하지 않은 재학생보다 자세한 사항은 ""연세대학교 대학생활 공지사항 (링크)"" 또는 교무처 학사지원팀 (02-2123-2091)에 문의하시기 바랍니다.감사합니다.영어영문학과 사무실 드림."
