department,title,date,link,context,images
신과대학,<신학실천> 졸업요건 개정 내규 공지,2024.11.25,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=215567&article.offset=0&articleLimit=10,"신학과 졸업요건에 관한 내규 제4조 (신학실천)제4조(신학실천)① 2010학년도부터 ‘신학실천’은 PASS/NONPASS 과목으로 개설되며, 재이수 시 별개의 수강으로 인정한다.②해외대학 교환학생기간신학실천 면제(최대 2P)하고(1학기 1P 면제, 2학기 2P 면제), 부족한 학점은 전공 선택으로 보충하여야 한다.단. 계절제교환학생의 경우는 면제되지 않는다.③ 조기졸업 시 신학실천 면제(최대 2P)하고(7학기 졸업 1P 면제, 6학기 졸업 2P 면제), 부족한 학점은 전공 선택으로 보충하여야 한다.",
신과대학,신학과 학부 2025-2026년 수업개설 계획(안) 공지,2024.11.13,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=215045&article.offset=0&articleLimit=10,"신학과 학부 2025-2026년 수업개설 계획(안) 공지첨부자료와 같이 2개년 학부 교과목 개설 계획(안)을 게시하오니 참고하시기 바랍니다.해당 전공 상황에 따라 ""변동될 수도 있음"" 을 알려드립니다.",
신과대학,BK 해외석학 초청강좌 안내,2024.11.12,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=214927&article.offset=0&articleLimit=10,,image\VpTogYqkbVJwRAkcisaW0.jpg
신과대학,2025학년도 캠퍼스간 소속변경 전형 안내,2024.11.12,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=214925&article.offset=0&articleLimit=10,"2025학년도 캠퍼스간 소속변경 전형 안내2025학년도 캠퍼스간 소속변경 전형 요강1지원 분야 및 인원◼ 모집단위별 입학정원의 결원이 있는 학과(전공)에 한하여 소속변경을 허용함◼ 단, 일반학부(전공)·계열·학과 학생의 예·체능계열, 의과·치과·간호대학, 약학대학, 언더우드국제대학 모든학과, 소프트웨어디지털헬스케어융합대학 보건과학부(특별학사학위과정) 및 계학학과로의 소속변경은 허용하지 않음◼ 학과 심사 결과에 따라 적격자가 없다고 판단할 경우, 선발하지 않거나 선발가능 인원보다 적게 선발할 수 있음2지원 자격 및 범위◼ 당초 입학생에 한하여 지원 가능◼ 제1전공이 승인된 학생(휴학생 지원 가능) 중에서 3학기 이상 이수한 2학년 또는 6학기 이수 전인 3학년재학생 및 휴학생에 한하여 지원 가능※ 3학년(6학기 이수자) 과정을 이수한 재학생이나 휴학생은 지원할 수 없음※ 미래캠퍼스 디자인예술학부, 글로벌엘리트학부, 과학기술대학 생명과학기술학부, 컴퓨터정보통신공학부, 보건과학대학 환경공학부, 의공학부, 동아시아국제학부는 학부소속이라도 1전공 승인자와 동일한 자격을 부여함◼ 현 소속학과의 전공과목 중 최소 9학점 이상 이수한 자에 한하여 지원 가능3전형 방법1) 1차 심사: 지원 세부자격 및 소속학과 전공과목 9학점 이상 이수여부 심의2) 2차 심사: 지원 대학·학과에서 서류 및대면면접 심사진행(필요에 따라 실기 및 필기시험 부과)4전형 일정 및 신청 방법1) 신청 기간: 2024. 11. 25.(월) ~ 11. 29.(금) 오후 5시까지2) 신청 방법: 연세포탈서비스(http://portal.yonsei.ac.kr)로그인학사행정 → 학적 → 캠퍼스간 소속변경 신청 메뉴지원학과 선택, 소속변경 사유, 지원동기 및 진로희망, 학업계획서 작성 후신청 버튼 클릭※ 지원하는 전공(학과)명을 최종 확인하며, 항목당 2,000자 이하로 작성할 것※ 입력 중 세션이 종료될 수 있으므로 문서 프로그램을 사용하여 작성 후 [붙여넣기]를 권장함※ 신청 후 「신청내역 확인」 메뉴를 통해 신청내역을 반드시 확인할 것※ 별도의 서류를 일체 접수받지 않으며, 임의 제출 시 공정한 심사를 위하여 파기함3) 1차 심사발표(면접대상자 발표): 2024. 12. 12.(목)※ 연세포탈서비스 로그인 → 학사행정 → 학적 → 캠퍼스간 소속변경 신청메뉴 → 진행상태 확인4) 2차 면접심사: 2024. 12. 23.(월)※ 면접 심사는 대면면접을 원칙으로 합니다.※ 연세포탈서비스 로그인 → 학사행정 → 학적 → 캠퍼스간 소속변경 신청메뉴 → 면접 안내정보 확인5) 합격자 발표: 2025. 1. 8.(수)※ 연세포탈서비스 로그인 → 학사행정 → 학적 → 캠퍼스간 소속변경 신청메뉴 → 최종심사결과 확인5유의사항1)소속변경에 합격하더라도 학번은 변동되지 않음2) 당초입학생이 아닌 편입생(일반,학사,군위탁), 졸업예정자 복수전공생은 소속변경을 지원할 수 없음3) 소속변경 지원서 접수 후 취소가 불가하여 신중히 지원여부를 결정하여야 함4) 캠퍼스간 소속변경은 연 1회 실시함5) 소속변경 합격 후에는 취소가 불가하며, 이전 소속으로 재변경할 수 없음6) 소속변경 합격자는 전입한 학과의 지정된 교과과정을 이수하여야 함7) 소속변경생은 최우등·우등졸업 대상에서 제외됨",
신과대학,학내 성폭력(성희롱) 예방지침 안내,2024.10.29,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=214132&article.offset=0&articleLimit=10,,image\hOZtjiQNMlKNnwUjztvt0.jpg
신과대학,2025학년도 1학기 재입학 전형 요강,2024.10.25,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=213986&article.offset=0&articleLimit=10,,image\TvivrnDHKbjQTzUnDEra0.png
신과대학,2024학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내,2024.10.08,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=212817&article.offset=0&articleLimit=10,"2024학년도 2학기 학부 강의정보 공유를 위한 설문 실시 안내2024학년도 2학기 학부과목의 강의정보 공유를 위한 설문을 아래와 같이 실시합니다. 수강하는 과목의 최종 설문 응답을 완료하여야 성적조회가 가능하오니, 모든 학생은 아래 안내에 따라 설문에 참여하여 주시기 바랍니다. 설문결과는 교수님께 수업개선 자료로 제공될 뿐 아니라, 여러분의 동료 및 후배들에게 교과목 선택을 위한 자료로 공개될 예정이오니, 최대한 성실하게 참여하여 주시면 감사하겠습니다.1. 설문 실시기간1차(중간)2차(최종)설문기간2024. 10. 21.(월) ~ 11. 4.(월)2024. 12. 27.(금) ~ 2025. 1. 5.(일)기준기간2024. 10. 21.(월) ~ 10. 25.(금)중간고사2024. 12. 30.(월) ~ 2025. 1. 5.(일)성적확인 및 변경기간※ 2차(최종) 설문에서 한 과목이라도 설문에 응답을 하지 않으신 경우 성적조회기간에해당학기 성적을 조회하실 수 없사오니 유의하여 주십시오.2. 설문 참여 방법학사포탈시스템에 접속 (http://portal.yonsei.ac.kr) ⇒ 로그인 (학번, 비밀번호 입력) ⇒ 학사정보시스템 ⇒ “학사행정” - ‘수업’탭 클릭 ⇒ ‘강의평가실시’ 클릭 ⇒ 각 수업별 ‘평가’버튼 눌러서 설문 진행3. 학생 공통 유의사항가. 2012학년도 1학기부터 강의정보 공유를 위한 설문과 관련하여 목적, 취지, 임하는 자세 등 주요 사항에 대한 안내 동영상을 시청하신 후 설문에 참여할 수 있습니다.나. 2014학년도 1학기부터 팀티칭 과목(교수자 3명 이하인 경우만 해당)에 대하여 교수 개별평가가 진행됩니다.다. 한번 저장한 응답은 수정할 수 없사오니, 설문 응답 전 교과목을 확인하여 주십시오.라. 강의정보 공유를 위한 설문 응답을 완료하여야만 성적조회기간 동안 성적을 조회할 수 있습니다.마. 학생들이 수강하는 한국어강의(원어강의 포함) 교과목은 “한국어”와 “영어” 중 선택하여 설문에 응답할 수 있습니다. (영문 설문을 원할 경우 로그인 시 “ENGLISH""를 선택)바. 2008학년도 1학기부터 영어강의 교과목은 반드시 영문 설문만 제공됩니다.사. 설문은 익명으로 처리되지만 성실하게 응답하여 주시고, 특히 주관식 문항 응답 시 예의에 벗어나는 표현은 자제하여 주시기 바랍니다.아. 실험·연습 조교 교과목을 수강하는 학생은 실험 관련 추가 설문을 응답해야 합니다.자. 온라인 교과목을 수강하는 학생은 온라인 강의 관련 추가 설문을 응답해야 합니다.교 무 처",
신과대학,[중요] 신학실천 졸업요건 공지,2024.01.18,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=181164&article.offset=0&articleLimit=10,"<신학실천 졸업요건 공지>학번별로 졸업요건을 반드시 확인한 후, 수강신청 하시기 바랍니다.졸업요건 학점은 반드시 본인이 직접 확인해야 하며, 학점이수에 대한 책임은 학생 본인에게 있습니다.1. 졸업요건 확인방법: 신과대학 홈페이지->대학소개->학사안내->졸업요건2. [신학실천]가. 학번별로 신학실천 이수학점 확인하기 바랍니다.나. 해외대학 교환학생기간 신학실천 면제(최대 2P)하고(1학기 1P 면제, 2학기 2P 면제),부족한 학점은 전공 선택으로 보충하여야 한다.다. 조기졸업 시 신학실천 면제(최대 2P)하고(7학기 졸업 1P 면제, 6학기 졸업 2P 면제),부족한 학점은 전공 선택으로 보충하여야 한다.라. 일반편입과 소속변경의 경우 이수학점은 해당 학번 이 수표와 동일하나 신학실천과목은 입학/변경학년부터 수강하고,부족한 전공필수학점은 전공선택으로 대체하여야 한다.마. 2016-2018년 입학 및 편입생의 경우 <연세신학의이해> 2학점, <신학실천> 1학점은 <신학방법론>(2019-2학기 개설) 혹은 <연세신학   입문>으로 대체할 수 있다.",
신과대학,한국기독교문화연구소 해외석학초청강연 (주드 랄 페르난도 교수 / 더블린 트리니티 칼리지),2024.10.30,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=214227&article.offset=0&articleLimit=10,,image\GEAxXdtrcXEuZVszGpvu0.png
신과대학,취업설명회 및 멘토링 행사,2024.10.28,https://yonshin.yonsei.ac.kr/theology/board02/undergraduate.do?mode=view&articleNo=214042&article.offset=0&articleLimit=10,"금융멘토링은 금융계에서 현직으로 일하고 계신 선배님들의 취업 설명회를 듣고 맞춤 멘토링까지 받을 수 있는 특별한 행사입니다. 상경계 전공 학생뿐만 아니라 금융권 취업에 관심 있는 비상경계 학생들을 대상으로 하는 행사로 관심 있는 학생들의 많은 신청 바랍니다.<행사 개요>일시: 2024.11.4(월)  16:00~20:00장소: 백양누리 최영홀Part1. 금융 선배의 특별한 취업설명회 16:00~18:00멘토: 배재규, 엄주성, 신진욱, 김창규 CEO 동문 선배Part2. 금융 CEO, 실무진 동문 선배와 함께하는 특별한 맞춤 멘토링 & Table 만찬 18:00~20:00* 재학생 70명 선착순 모집, 지원신청서에 신청한 관심 분야에 따라 분야별 테이블 배정 예정참가신청: 커리어연세 홈페이지/문의: 02-2123-6692주관: 총동문회 금융분과와 글로벌사회공헌원 리더십센터",image\zCUReWUowQBMUVhbwDCj0.png
