department,title,date,link,context,images
학부대학,2024-2학기 기말 OC 교과목 시험 시간표 안내_241127 업데이트,2024.11.25,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215564&article.offset=0&articleLimit=10,,image\2024-2학기 기말 OC 교과목 시험 시간표 안내_241127 업데이트_1.jpg
학부대학,2024-2학기 기말 통합시험 시간표 안내: 12. 9.(월)~20.(금)_241203 업데이트,2024.11.25,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215563&article.offset=0&articleLimit=10,,"image\2024-2학기 기말 통합시험 시간표 안내_ 12_ 9__월__20__금__241203 업데이트_1.jpg, image\2024-2학기 기말 통합시험 시간표 안내_ 12_ 9__월__20__금__241203 업데이트_2.jpg, image\2024-2학기 기말 통합시험 시간표 안내_ 12_ 9__월__20__금__241203 업데이트_3.jpg, image\2024-2학기 기말 통합시험 시간표 안내_ 12_ 9__월__20__금__241203 업데이트_4.jpg"
학부대학,2025-1학기 전공신청 안내,2024.11.21,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215456&article.offset=0&articleLimit=10,"2010학번 이후 입학생의 전공신청 및 승인 절차 변경사항 안내드립니다.2010학번 이후 적용되던 학번별 전공진입 및 신청요건 중 교과목 이수요건을 폐지함에 따라, 2010학번 이후 입학생은 학부대학 1학년 2학기 이수 후 전공으로 자동 진입됩니다.1. 전공신청 및 승인 절차 변경 시점: 2021학년도 1학기 전공 진입 시부터 적용2. 자동승인 대상가. 2010학번 이후 전공결정 입학생나. 2009학번 이전의 입학생 중 전공결정 입학생 : 08, 09학번의 화공생명공학부와전기전자공학부3. 전공신청 및 승인 절차가 필요한 대상가. 2009학번 이전의 계열 입학생나. 자유전공 입학생다. 외국인글로벌학부(2011~2012학번) 입학생라. 2010, 2011학번 건축도시공학부, 컴퓨터정보공학부 입학생마. 2012학번 이후 건축공학과 입학생4. 유의사항가. 전공신청 및 승인 대상자는 신촌캠퍼스 소속 학부대학 재학생 해당나. 휴학생 신청 불가다. UIC/GLC 소속 학생 해당 단과대학에서 별도 절차 진행라.전공신청 확인 및 변경 기간 이후에는 전공신청 철회 또는 변경 불가마.승인된 전공의 변경 또는 철회 불가5. 전공배정 일정 (전공신청 및 승인 대상자 해당)가.전공신청기간: 2024.12.9.(월) 9시 ~ 12.27.(금) 24시나. 전공신청 내역 확인 및 변경 기간: 2025.1.2.(목) 9시 ~ 1.5.(일) 24시다. 전공승인 결과 발표: 2025년 1월말(2025.1.23.목 이후)6. 전공신청 절차포탈로그인->학사정보시스템->학적->전공신청->설문응답->전공신청 혹은 진입확인7. 전공신청 관련 문의사항: hakbu032@yonsei.ac.kr",
학부대학,2024학년도 2학기 국제캠퍼스 셔틀버스 운행 시간표(2024. 9. 2.~2024. 12. 20.),2024.09.10,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=210787&article.offset=0&articleLimit=10,"<2024학년도 2학기 국제캠퍼스 셔틀버스 운행 시간표>1. 운행기간 :2024. 9. 2.(월) ~ 2024. 12. 20.(금)※ 운행기간 중긴급 상황(악천후, 사고, 집회 등) 발생 시 운행시간, 운행횟수 등이 변경될 수 있습니다.2. 신촌캠퍼스 <--> 국제캠퍼스※토요일, 일요일, 공휴일은 운행 없음★ 셔틀버스 운행시간은 약 1시간 30분 정도 소요되나 교통사정에 의해 지연될 수 있음을 알려 드립니다. ★※ (연대 정문 앞 버스 중앙정거장) 하차는 16:30부터 국제캠퍼스에서 출발하는 차량에 한하여 정차함※ [셔틀버스 좌석예약제 안내]- 방법: 연세포탈서비스(http://portal.yonsei.ac.kr) -> IT서비스 -> 국제캠퍼스 셔틀버스 예약- 탑승 시“버스예약접수증”또는 예약시 받은“휴대폰 예약 문자메시지” 신분증과 함께 제시하여 주시기 바랍니다.- 예약 시간에 탑승이 불가하실 경우 반드시 예약을 취소하여 주시기 바랍니다.",image\2024학년도 2학기 국제캠퍼스 셔틀버스 운행 시간표_2024_ 9_ 2__2024_ 12_ 20___1.png
학부대학,2024 폭력예방교육 시행 안내,2024.04.19,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=187524&article.offset=0&articleLimit=10,"윤리인권위원회 성평등센터는 여성가족부와 교육부의 ‘모든 대학 구성원의 연 1회 폭력예방교육 의무 이수’ 지침에 따라 폭력예방교육(성희롱 예방교육, 성매매 예방교육, 성폭력 예방교육, 가정폭력 예방교육)을 실시하고 있습니다.가. 폭력예방교육 시행 근거법: 양성평등기본법 제 31조, 성매매방지 및 피해자 보호 등에 관한 법률 제5조, 성폭력방지 및 피해자 보호 등에 관한 법률 제5조, 가정폭력방지 및 피해자보호등에 관한 법률 제4조의3나. 의무 교육 기준- 교원 및 직원: 성폭력 예방교육, 성희롱 예방교육, 성매매 예방교육, 가정폭력 예방교육- 학생: 성폭력 예방교육, 가정폭력 예방교육[폭력예방교육 이수 방법 안내]1. 폭력예방교육 접속 경로- LearnUs(https://www.learnus.org)에 접속한 후 화면 하단에 위치한 ’폭력예방교육(신촌캠퍼스)‘ 배너를 클릭합니다.- 학생용과 교직원용 중 선택하여 수강합니다.- 이수 과목을 모두 수강하고 퀴즈 풀이를 완료합니다.2. 교육 수료증 발급- 교육이수증명서가 필요하신 분들은 교육 종료 후 런어스 사이트에서 발급받을 수 있습니다.- 대면 교육 이수자는 성평등센터로 직접 수료증 발급을 신청해주시기 바랍니다.3. 교육 문의- genderedu@yonsei.ac.kr(윤리인권위원회 성평등센터), T.02-2123-2137",
학부대학,[종합행정센터 시설지원팀] 양자연구동 신축 및 양자컴퓨팅센터(지혜관A) 리모델링 공사 시행 안내 (2023. 12. 5. ~ 2024. 12. 31.),2023.12.13,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=179435&article.offset=0&articleLimit=10,,"image\_종합행정센터 시설지원팀_ 양자연구동 신축 및 양자컴퓨팅센터_지혜관A_ 리모델링 공사 시행 안내 _2023_ 12_ 5_ _ 2024_ 12_ 31___1.png, image\_종합행정센터 시설지원팀_ 양자연구동 신축 및 양자컴퓨팅센터_지혜관A_ 리모델링 공사 시행 안내 _2023_ 12_ 5_ _ 2024_ 12_ 31___2.png, image\_종합행정센터 시설지원팀_ 양자연구동 신축 및 양자컴퓨팅센터_지혜관A_ 리모델링 공사 시행 안내 _2023_ 12_ 5_ _ 2024_ 12_ 31___3.png"
학부대학,[주한사우디아라비아대사관 문화부] 2024년 아랍어 말하기 쓰기 시낭송 서체대회 안내,2024.12.02,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215933&article.offset=0&articleLimit=10,"< 2024 아랍어 말하기 • 쓰기 • 시 낭송 • 서체 대회 >□ 행사명 : <아랍어 말하기 • 쓰기 • 시 낭송 • 서체 대회>□ 주관 : 주한 사우디아라비아대사관, (재)한국-아랍소사이어티, 한국아랍어·아랍문학회, 한국외국어대학교 통번역대학원 한아과□ 후원 : 에쓰-오일 과학문화재단□ 날짜 : 2024년 12월 12일 목요일 오후3 시 ~□ 장소 : 한국외국어대학교 서울캠퍼스 국제관 , 애경홀 및 세미나실□ 참가 자격*아랍국가 거주 및 연수 2 년 이하로 참가자격을 제한하며, 본인 및 부모 모두 한국인만 참가 가능*추후 제출 증빙 서류나 자격이 허위로 판명될 경우, 대회 참여 혹은 수상이 취소됩니다.*아랍어 서체 대회를 제외한 모든 대회는 중복지원이 불가능합니다.□ 대회방식 및 제출서류•수상 및 상금 안내*안내: 대회 참가자에 한해 왕복 대중 교통(고속버스 및 고속철도)비 지원 예정.단, 서울 경기 지역 제외*문의: saudispeech@gmail.com","image\_주한사우디아라비아대사관 문화부_ 2024년 아랍어 말하기 쓰기 시낭송 서체대회 안내_1.png, image\_주한사우디아라비아대사관 문화부_ 2024년 아랍어 말하기 쓰기 시낭송 서체대회 안내_2.png, image\_주한사우디아라비아대사관 문화부_ 2024년 아랍어 말하기 쓰기 시낭송 서체대회 안내_3.png, image\_주한사우디아라비아대사관 문화부_ 2024년 아랍어 말하기 쓰기 시낭송 서체대회 안내_4.png"
학부대학,2025년 인천시 국제기구 직업체험 프로그램 참가자 모집 안내,2024.12.02,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215917&article.offset=0&articleLimit=10,"1. 인천시는 인천 지역 청년들의 국제기구 진출 발판 마련 및 경력 형성 제고를 위해 국제기구 직업체험 프로그램을 추진하고 있습니다.2. 인천시 소재 국제기구 2개소(GCF, UNDRR)에서 프로그램 참가자를 붙임과 같이 모집하오니, 관내 대학 학생들이 많이 참여할 수 있도록 적극 홍보하여 주시기 바랍니다.※ 상세내용 : 웹사이트 참조 (https://www.incheon.go.kr/IC040539)- 인천시청 홈페이지 > 인천소개 > 국제교류 > 국제기구 소식붙임 기구별 모집 안내문 각 1부.",
학부대학,[국제캠퍼스 건강센터] 수두 확산 예방 협조 안내/ Information of Chickenpox,2024.11.27,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215739&article.offset=0&articleLimit=10,,"image\_국제캠퍼스 건강센터_ 수두 확산 예방 협조 안내_ Information of Chickenpox_1.png, image\_국제캠퍼스 건강센터_ 수두 확산 예방 협조 안내_ Information of Chickenpox_2.png"
학부대학,Industrial Accident Prevention Guide/ 국내 유학생을 위한 산업재해예방 안내자료,2024.11.21,https://universitycollege.yonsei.ac.kr/fresh/infomation/student.do?mode=view&articleNo=215471&article.offset=0&articleLimit=10,,"image\Industrial Accident Prevention Guide_ 국내 유학생을 위한 산업재해예방 안내자료_1.jpg, image\Industrial Accident Prevention Guide_ 국내 유학생을 위한 산업재해예방 안내자료_2.jpg"
