department,title,date,link,context,images
사회과학대학,2025학년도 캠퍼스간 소속변경 전형 안내,2024.11.12,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=214905&article.offset=0&articleLimit=10,"2025학년도 캠퍼스간 소속변경 전형 요강 | 연세대학교<-클릭1. 지원 분야 및 인원◼ 모집단위별 입학정원의 결원이 있는 학과(전공)에 한하여 소속변경을 허용함◼ 단, 일반학부(전공)·계열·학과 학생의 예·체능계열, 의과·치과·간호대학, 약학대학, 언더우드국제대학 모든학과, 소프트웨어디지털헬스케어융합대학 보건과학부(특별학사학위과정) 및 계약학과로의 소속변경은 허용하지 않음◼ 학과 심사 결과에 따라 적격자가 없다고 판단할 경우, 선발하지 않거나 선발가능 인원보다 적게 선발할 수 있음※ 지원가능 현황표는 첨부 파일 참고2. 지원 자격 및 범위◼ 당초 입학생에 한하여 지원 가능◼ 제1전공이 승인된 학생(휴학생 지원 가능) 중에서 3학기 이상 이수한 2학년 또는 6학기 이수 전인 3학년 재학생 및 휴학생에 한하여 지원 가능※ 3학년(6학기 이수자) 과정을 이수한 재학생이나 휴학생은 지원할 수 없음※ 미래캠퍼스 디자인예술학부, 글로벌엘리트학부, 과학기술대학 생명과학기술학부, 컴퓨터정보통신공학부, 보건과학대학 환경공학부, 의공학부, 동아시아국제학부는 학부소속이라도 1전공 승인자와 동일한 자격을 부여함◼ 현 소속학과의 전공과목 중 최소 9학점 이상 이수한 자에 한하여 지원 가능3. 전형 방법1) 1차 심사: 지원 세부자격 및 소속학과 전공과목 9학점 이상 이수여부 심의2) 2차 심사: 지원 대학·학과에서 서류 및 대면면접 심사 진행(필요에 따라 실기 및 필기시험 부과)4. 전형 일정 및 신청 방법1) 신청 기간: 2024. 11. 25.(월) ~ 11. 29.(금) 오후 5시까지2) 신청 방법: 연세포탈서비스(http://portal.yonsei.ac.kr) 로그인학사행정 → 학적 → 캠퍼스간 소속변경 신청 메뉴지원학과 선택, 소속변경 사유, 지원동기 및 진로희망, 학업계획서 작성 후 신청 버튼 클릭※ 지원하는 전공(학과)명을 최종 확인하며, 항목당 2,000자 이하로 작성할 것※ 입력 중 세션이 종료될 수 있으므로 문서 프로그램을 사용하여 작성 후 [붙여넣기]를 권장함※ 신청 후 「신청내역 확인」 메뉴를 통해 신청내역을 반드시 확인할 것※ 별도의 서류를 일체 접수받지 않으며, 임의 제출 시 공정한 심사를 위하여 파기함3) 1차 심사발표(면접대상자 발표): 2024. 12. 12.(목)※ 연세포탈서비스 로그인 → 학사행정 → 학적 → 캠퍼스간 소속변경 신청메뉴 → 진행상태 확인4) 2차 면접심사: 2024. 12. 23.(월)※ 면접 심사는 대면면접을 원칙으로 합니다.※ 연세포탈서비스 로그인 → 학사행정 → 학적 → 캠퍼스간 소속변경 신청메뉴 → 면접 안내정보 확인5) 합격자 발표: 2025. 1. 8.(수)※ 연세포탈서비스 로그인 → 학사행정 → 학적 → 캠퍼스간 소속변경 신청메뉴 → 최종심사결과 확인5. 유의사항1)소속변경에 합격하더라도 학번은 변동되지 않음2) 당초입학생이 아닌 편입생(일반,학사,군위탁), 졸업예정자 복수전공생은 소속변경을 지원할 수 없음3) 소속변경 지원서 접수 후 취소가 불가하여 신중히 지원여부를 결정하여야 함4) 캠퍼스간 소속변경은 연 1회 실시함5) 소속변경 합격 후에는 취소가 불가하며, 이전 소속으로 재변경할 수 없음6) 소속변경 합격자는 전입한 학과의 지정된 교과과정을 이수하여야 함7) 소속변경생은 최우등·우등졸업 대상에서 제외됨",
사회과학대학,2025학년도 1학기 재입학 전형 안내(11. 25.(월) ~ 12. 6.(금) 17:00 마감),2024.10.25,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=213999&article.offset=0&articleLimit=10,"2025학년도 1학기 재입학 전형 요강**문의: 학사지원팀 02-2123-2096/UNIDENTI@YONSEI.AC.KR1재입학 지원 자격대상미등록, 미복학, 성적불량(제적일로부터 2년 경과된 자), 학기초과, 자원퇴학 제적자2모집 단위교육학과, 체육교육학과 및 약학과를 제외한 전 학과 약간 명1) 폐지된 법학과 제적생의 경우 행정학과로의 재입학 신청 가능2) 의과대학, 치과대학, 간호대학 학생은 소속대학 행정팀에 신청 가능 여부를 확인하여야 함3전형 방법1) 1단계: 학사지원팀 심사2) 2단계: 대학별 심의위원회 심사(해당 대학·학과)3) 3단계: 재입학 심의위원회 심사※ 필요에 따라 학과에서 시험을 부과할 수 있음※ 위 심사과정에서 하나라도 불가(不可)이면 재입학이 허가되지 않음4제출 서류학사포탈시스템을 통해 청원서, 서약서, 학업계획서, 학적증명서 제출5전형 일정1) 접수 기간:2024. 11. 25.(월) ~ 12. 6.(금) 오후 5시2) 접수처: 교무처 학사지원팀(학사포탈 시스템)3) 합격자 발표: 2024. 12. 27.(금)6유의사항1) 재입학 후 첫 학기는 반드시 등록하여야 하며, 일반휴학 할 수 없음2) 재입학 이전의 재학기간, 학사경고 등의 학적사항, 취득학점 및 성적을 통산함- 재입학 전 일반휴학을 모두 활용한 학생은 재입학 후 일반휴학 할 수 없음- 재학연한은 이전 이수학기를 포함하여 12학기(당초입학생 기준)이며 이를 초과하는 경우 학기초과로 제적됨.단, 학기초과로 제적되었던 학생이 재입학하는 경우 제적 전 이수학기를 포함하여최대 16학기(3학년 편입생은 최대 8학기)까지 재학할 수 있음.- 재입학 전 학사경고 사항은 유효하며 횟수를 누적 적용함. 따라서, 성적불량으로 제적되었던 학생이 재입학하는 경우학사경고 1회만 받아도 제적됨3) 재입학은 1회에 한하여 허용함(재입학 합격 후 포기 시 재입학을 다시 할 수 없음)4) 재입학 합격 후 학기 개강 전까지는 계절학기를 수강할 수 없음5) 재입학 후 소속변경 할 수 없음",
사회과학대학,"[필독] 사회과학대학 대관 요청 전 확인 사항 안내 (연희관, 빌링슬리관)",2024.10.16,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=213367&article.offset=0&articleLimit=10,"안녕하세요, 사회과학대학 행정팀입니다.연희관 및 빌링슬리관 대관과 관련하여 문의가 많아 사전 확인 사항을 안내드립니다.아래 안내 사항을 반드시 숙지한 후 대관신청을 진행하시기를 바랍니다.- 주말 대관은 하지 않습니다.- 신청 후 실시간 대관 여부 확인은 불가능합니다(같은 건 여러 번 신청 금지).(신청 직후 전화 문의 하는 경우, 업무가 더욱 늦어집니다.)- 예약기간 중 신청하면 순차적으로 승인됩니다.- 학과장님, 지도교수님 요청의 경우 학과사무실 조교->행정팀 학과 담당 선생님과 사전 확인 후 공문으로 요청하십시오.https://socsci.yonsei.ac.kr/socsci/.do<-클릭/ 사회과학대학 공간관리 내규 (대관료 포함)-------------------------------------------------------1.대관관리시스템에서 비어있는 시간을 확인 후 신청자가 직접 아래 공간대관 시스템으로 신청하여 주십시오.::연세대학교 공간 관리 시스템 방문을 환영합니다(yonsei.ac.kr)<-클릭-시스템 상에서 직접 신청 진행하며, 신청 불가한 경우에만 메일로 대관 문의 바랍니다.-사회과학대학 소속 외 학생은 신청할 수 없습니다.-신청 기간 내에 신청하여 주십시오. (예약일 기준 1주일 전)/미리 전화로 예약 불가- 수업 외 안건으로는 원칙적으로 신청이 불가능합니다.(사과대 학생회, 사과대 소속 공식 동아리 확인 시 일부 가능)-수업 관련 대관은 학과사무실 조교->행정팀을 경유하여 신청하시기 바랍니다.2. 연희관 201호(국제회의실)-수업 공간이 아니므로 대관 하지 않습니다.-대학원생 모임 및 회의는 각 학과 소속 세미나실을 사용하여 주십시오.-국제 학회, BK관련인 경우에만 사전 협의 후 행정팀으로 공문을 보내 주시기를 바랍니다.3. 연희관 4층-대형 강의실은 대관하지 않습니다.------------------------------**학부생 신청 시 위 유의 사항을 지켜 신청하여 주십시오.**학과장님, 지도교수님 요청인 경우, 학과사무실 조교를 통해 행정팀과 협의 후 진행하여 주십시오.**공간 관련 추가 문의: 1weekdo@yonsei.ac.kr / 02-2123-2937",
사회과학대학,학위증 및 (최)우등상 수령 관련 안내,2024.09.19,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=211305&article.offset=0&articleLimit=10,"지난 학위증 및 (최)우등상 수령은 다음과 같이 수령하시기 바랍니다.다음 사항을socsci@yonsei.ac.kr로 보내고 확인 후 방문하시기 바랍니다.(확인하고 오지 않으시면 수령이 불가능할 수 있습니다. )-학번/이름/졸업연도(2월 또는 8월)-방문 가능 일시---------------------------------1. 월요일은 행정팀 회의 일정으로 수령 불가,화~금 9:30~11:30 / 13:30~17:00(연희관 219호 사과대 행정팀)2. 본인 수령 시 학생증 지참3. 대리 수령 시 수상자의 신분증과 학생증을 모두 가져오셔야 가능 (재발급 불가)",
사회과학대학,[졸업요건] 학사포탈 졸업자가진단 점검 시 참고사항,2024.09.05,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=210315&article.offset=0&articleLimit=10,"사회과학대학 행정팀입니다.학사포탈에서 졸업 자가 점검 후, 졸업 요건을 개별적으로 체크해 달라는 민원이 다수 발생하여 안내 말씀 드립니다.학과 학사 담당자는 졸업사정을 정해진 기간에만 할 수 있습니다.필요에 따라 졸업사정을 개별적으로 해드리지 않습니다.각 학과 홈페이지->공지사항->졸업요건 표에서 본인이 이수한 교과목과 비교하여 보시기 바랍니다.(실제 졸업사정도 같은 방법으로 진행합니다.)---------------------------1.학사포탈 졸업자가점검은교과목 종별(전공기초/전공필수/전공선택/일반선택 등) 기계적인 분류로 계산하는 시스템입니다. 따라서,최종 졸업사정 결과와 차이가 있을 수 있습니다.2.학사포탈 자가 점검 시 전공 시수 부족 문제가 발생한 경우-기본적으로 사회과학대학 공통교과목(학정번호 SOS로 시작하는 교과목)은 ""일반선택""으로 구분되어 생기는 경우가대부분입니다.-따라서 학과에 따라 사과대 공통교과목을 전공으로 인정하는 경우에는 수동으로 졸업사정 시 학사담당자가 수동으로인정 처리 합니다.-관련 내용은 사회과학대학 홈페이지->공지사항->사회과학대학 공통과목(SOS) 전공과목 인정 안내를 참고하십시오https://socsci.yonsei.ac.kr/socsci/community/notice.domode=view&articleNo=121788&article.offset=0&articleLimit=10<=클릭3. 교양 및 채플 관련 문의-사회과학대학 행정팀/학과에서는 전공 졸업사정만 실시하므로, 해당 문의는 학사지원팀으로 하시기 바랍니다.",
사회과학대학,"[중요] SOS4003 ""파이썬을이용한온라인데이터분석"" 관련 공지 (기존 SOS2003 수강자)",2024.08.19,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=209012&article.offset=0&articleLimit=10,"2023년 대학혁신지원사업 지원으로SOS2003 ""파이썬을이용한온라인데이터분석""교과목을 개발하여2023-2학기에 개설하였습니다.2024년부터는 다음과 같이 2개 교과목 개편하여 운영합니다. (SOS2003교과목은 더이상 운영하지 않습니다)1. 2024-1학기: 기본 강좌 :SOS2005""파이썬을이용한데이터과학입문"" (신규 강좌)2. 2024-2학기: 심화 강좌 :SOS4003""파이썬을이용한온라인테이터분석""(기존 강좌 단위수 변경)이 과정에서 기존SOS2003""파이썬을이용한온라인데이터분석""학정번호가  SOS4003""파이썬을이용한온라인데이터분석""으로 변경되었습니다.(2000단위->4000단위)즉, 학정번호 단위가 다르지만 통합학정번호는 같은 교과목입니다.학사포탈 시스템에서는통합 학정번호로 동일 교과목 여부를 판단합니다.SOS2003""파이썬을이용한온라인데이터분석""을 이미 수강한 학생이 SOS4003 교과목을 수강신청하니,""재수강""표시가 뜨고 있습니다.이 부분은 통합 학정번호가 같아서 생기는 시스템 상의 처리이며, 두 과목은 동일 교과목이 맞습니다.(학부)통합학정번호학정번호교과목명학년도학기담당교수명비고F00637SOS2003파이썬을이용한온라인데이터분석20211학기이상엽F00637SOS2003파이썬을이용한온라인데이터분석20221학기이상엽정보와사회영역 교차인정(2022학번부터 인정)F00637SOS2003파이썬을이용한온라인데이터분석20231학기송준모정보와사회영역 교차인정(2022학번부터 인정)F10015SOS2005파이썬을이용한데이터과학입문20232학기이상엽대학혁신지원사업정보와사회영역 교차인정(2022학번부터 인정)F10015SOS2005파이썬을이용한데이터과학입문20241학기송준모대학혁신지원사업정보와사회영역 교차인정(2022학번부터 인정)F00637SOS4003파이썬을이용한온라인데이터분석20242학기이상엽대학혁신지원사업SOS2003""파이썬을이용한온라인데이터분석""을 이미 수강한 학생은SOS4003""파이썬을이용한온라인데이터분석""교과목을 수강 신청하면 ""재수강""으로 처리됩니다.또한 SOS2005(2000단위) 교과목만 필수교양영역 ""정보와사회"" 교차인정(2022학번부터)됩니다.수강신청 시 유의하시기 바랍니다.** 졸업사정 시에는 본인이 수강한 학정번호 단위수 기준으로 산정합니다**",
사회과학대학,[연희마루 후속 조치] 연희관 앞 전기자전거 주차공간 안내,2024.06.19,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=191817&article.offset=0&articleLimit=10,"안녕하세요,사회과학대학 행정팀입니다.연희마루 안건에서 나온연희관 앞 (왼쪽) 전기자전거 주차로 인한 혼잡(위험)에 대한 해결을 위한 조치 사항입니다.------------------------1. 연희관 전기자전거 주차공간은 현재 총 3곳(연희관 정면 왼쪽 공간, 정면 오른쪽 공간, 후문 오른쪽 공간)은모두 전기자전거 주차공간으로 사용합니다.2. 현재 주차구역 사용량이 연희관 정면 왼쪽 주차 공간에 이용 자전거 반납이 매우 많고,나머지 두 곳(정문오른쪽 공간,  후문 쪽 오른쪽 공간)은 사용량이 현저히 적어,보행자에게 불편을 주고 있습니다.3. 주차구역 혼잡을 막기위해서현재 잘 사용되지 않는 주차구역 2곳(정문오른쪽 공간,  후문 쪽  오른쪽 공간) 으로사용량을 분산하여 주시기 바랍니다.",image\tiCRyETkhfdFxoxiFzuj.jpg
사회과학대학,사회과학대학 AI융합심화전공 교과과정 안내,2023.12.06,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=179015&article.offset=0&articleLimit=10,사회과학대학 AI융합심화전공 교과과정개설대학학정번호과목명개설학기학점세부그룹소계비고인공지능융합대학AIC2100인공지능프로그래밍1학기3AI코어과목15택5과목AIC2110데이터사이언스개론1학기3AIC2120인공지능개론및응용2학기3AIC2130인공지능알고리즘2학기3AIC3100딥러닝개론및응용1학기3AIC3110자연어처리와챗지피티2학기3사회과학대학공통과목SOS2005파이썬을이용한데이터과학입문1학기31전공AI융합심화전공6택2과목SOS4003파이썬을이용한온라인데이터분석2학기3SOS2002데이터기반사회분석1학기3SOS4002데이터사회과학2학기3SOS2006전산사회과학의이론과실제1학기3SOS2007AI융복합사회과학캡스톤:정치와정책2학기31전공전공과목정치외교학과 전공과목1전공과목45행정학 전공과목4845(2024학번~)언론홍보영상학 전공과목42사회복지학 전공과목42사회학 전공과목42문화인류학 전공과목42,
사회과학대학,사회과학대학 인증 발급 기준 안내,2023.10.23,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=176574&article.offset=0&articleLimit=10,"사회과학대학 주관의 학생 활동과 관련하여 인증서 발급 기준을 안내해드리오니 참고하시기 바랍니다.사회과학대학 주관이 아닌 학과 동아리 활동이나 모임 등은 인증서 발급이 불가합니다.**총학생회 활동확인서는 사회과학대학 총학생회에서 일괄 취합하여 학기별로 행정팀으로 제출하면총학생회로 일괄 발행합니다.(개별 신청 및 발급 불가)-----------------------------------------------------------------------------------------------1. 장학금 등 인건비 지원을 받지 않은 경우에 한하여 봉사시간으로 인증 가능함- 발급명의는 사회참여센터장 명의로 포탈시스템에서 자원봉사 인증서 출력 가능2. 봉사시간 인증 요청은단체활동이 끝난 후 1개월 이내에 활동단체장이 제출서류를 일괄 취합하여 대학 행정팀에 신청- 서류제출: 선발관련자료,  근로일지 등을 E-mail(socsci@yonsei.ac.kr)로 제출3. 봉사시간 인증이 불가한 경우 사전 승인된 경우에 한하여 사회과학대학장 명의의 활동인증서 발급-사회과학대학 주관으로 진행된 데이터사회과학인증, 법제과정인증, 대학혁신지원사업 프로그램 등4. 인증 신청은 제1전공이 사회과학대학 소속인 학생만 가능하며, 재발급은 불가함문의: 2123-2934    socsci@yonsei.ac.kr",
사회과학대학,연세대학교 온라인 폭력예방교육 이수 안내,2023.05.26,https://socsci.yonsei.ac.kr/socsci/community/notice.do?mode=view&articleNo=167092&article.offset=0&articleLimit=10,연세대학교 구성원들은 연 1회 이상 폭력예방교육 이수 필수런어스(www.learnus.org) 로그인 - 우측 닥력 아래 '교육 및 공모전 바로가기' 선택 - 폭력예방교육 선택 후 이수,image\wyhkoirYWxEjAYpiYbWr.JPG
