department,title,date,link,context
천문우주학과,한국우주안보학회 2024 추계학술대회 청강신청 안내,2024.10.30,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=214186&article.offset=0&articleLimit=10,안녕하세요. 천문우주학과입니다.천문우주학과 변용익 교수님이 주최하는 한국우주안보학회 2024 추계학술대회 안내 드립니다.학부생/대학원생 참여 희망자가 있을 경우등록비 없이 모든 발표를 들을 수 있도록 청강 참여를 지원 할 예정입니다.참여를 희망할 경우 아래 구글폼 제출 부탁드립니다. 기한은 11/11 (월) 오전 10시까지 입니다.https://forms.gle/1C4LcFpvh7kPQymc6
천문우주학과,2025학년도 1학기 재입학 전형 안내,2024.10.28,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=214034&article.offset=0&articleLimit=10,2025학년도 1학기 재입학 전형 안내-지원서류 접수기간: 2024. 11. 25. (월)~12. 6. (금)자세한 사항은 첨부파일을 확인하시기 바랍니다.
천문우주학과,2024학년도 2학기 S/U평가 신청 및 학과별 S/U평가 가능 교과목 안내,2024.10.21,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=213589&article.offset=0&articleLimit=10,2024학년도 2학기 S/U평가 신청 및 학과별 S/U평가 가능 교과목 안내신청기간: 2024. 10. 31. (목)~11. 1. (금)신청방법: 연세포탈 > 학사시스템 > 학사행정 > 성적 > [학부]S/U평가신청및조회자세한 사항은 첨부파일을 확인하시기 바랍니다.
천문우주학과,2024학년도 2학기 학부 수강과목 철회 안내(Course Withdrawal for 2024 Fall Semester),2024.10.17,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=213414&article.offset=0&articleLimit=10,"2024학년도 2학기 학부 수강과목 철회 안내1. 수강철회 기간:2024. 10. 28.(월) 09:00 ~ 10. 30.(수) 23:592. 수강철회 방법연세포탈서비스(학사정보시스템 → 학사행정 → 수업 → 수강철회신청)에서 학생이 직접 온라인으로 철회 신청3. 유의사항가. 수강과목 철회 후 다른 과목으로 대체 수강신청 할 수 없으며, 수강과목 철회 후에도 신청과목이 최소 1과목 이상이어야 합니다.나. 철회한 과목은 성적평가에서 제외되며, 성적증명서에 기재되지 않습니다.다. 수강과목을 철회한 학생은 학칙 제43조2항에 의하여 학점초과 신청이나 우등생(최우등생, 우등생, 우수생) 및최우등졸업생, 우등졸업생 대상에서 제외됩니다."
천문우주학과,2025학년도 1학기 캠퍼스내 소속변경 전형 안내,2024.10.17,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=213413&article.offset=0&articleLimit=10,2025학년도 1학기 캠퍼스내 소속변경 전형 안내자세한 사항은 첨부파일을 참고하시기 바랍니다.
천문우주학과,2024학년도 방일영문화재단 제52기 방일영장학생 추천 안내,2024.09.27,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=212230&article.offset=0&articleLimit=10,"2024학년도 방일영문화재단 제52기 방일영장학생 추천 안내-선발조건:1학년 학생/평점 평균 3.7 이하/단과대 석차 상위 7% 이하-장학금액: 등록금 전액+생활비 매월 70만원(10개월) *결격사유 없을 시 3년간 지급-제출서류:장학생 지원서, 성적증명서 원본, 자기소개서, 수능성적표 사본-회신기한:10/4 (금) 까지 학과 이메일(astro-yonsei@yonsei.ac.kr)로 제출"
천문우주학과,2024학년도 2학기 학위논문연구계획서 제출 및 논문심사일정 안내,2024.09.27,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=212227&article.offset=0&articleLimit=10,2024학년도 2학기 학위논문연구계획서 제출 및 논문심사일정 안내자세한 사항은 첨부파일을 참고하시기 바랍니다.
천문우주학과,2024학년도 2학기 졸업앨범 사진촬영 관련 안내,2024.08.21,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=209259&article.offset=0&articleLimit=10,2024학년도 2학기 졸업앨범 사진촬영 관련 안내자세한 사항은 첨부파일을 참고하시기 바랍니다.
천문우주학과,2024년 8월 학위가운 대여 관련 안내,2024.08.19,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=209004&article.offset=0&articleLimit=10,
천문우주학과,장학금 안내 리플렛,2024.08.07,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=208322&article.offset=0&articleLimit=10,연세대학교 장학제도 안내를 위한 리플렛첨부파일을 참고하시어 장학 신청에 참고하시기 바랍니다.
천문우주학과,연구교수 채용 공고 (분야 : 초신성 우주론),2024.07.26,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=207810&article.offset=10&articleLimit=10,"1. 채용구분: 연구교수-모집분야 : 초신성 우주론-채용인원 : 1명-채용기간 : 2년, 과제상황에 따라 연장될 수 있음2. 지원자격-박사학위 및 이후 5년 이상의 관련분야 연구경력3. 지원기간-접수기간 : 2024.07.26.(금) ~ 2024년 08월 26일 (월)  15:00 마감.-제출방법 : E-Mail 제출  (cger@yonsei.ac.kr)..4. 제출서류  (PDF):1) 이력서(국문) 1부  자유양식2) 박사학위증명서 1부3) 경력증명서 및 자격증 (해당자에 한함) 1부4) 연구실적 목록 1부"
천문우주학과,2024학년도 2학기 대학원 재입학 안내,2024.07.23,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=207587&article.offset=10&articleLimit=10,2024학년도 2학기 대학원 재입학 안내-신청기간: 2024. 7. 22.(월)~7. 31. (수)-신청방법: 학생이 직접 포탈에서 신청자세한 사항은 첨부파일을 확인하시기 바랍니다.
천문우주학과,2024학년도 2학기 대학원 휴학 및 복학 신청 및 학적 관련 안내,2024.07.09,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=198742&article.offset=10&articleLimit=10,2024학년도 2학기 대학원 휴학 및 복학 신청 및 학적 관련 안내자세한 사항은 첨부파일을 확인하시기 바랍니다.
천문우주학과,2024학년도 2학기 성련장학재단 장학생 추천 의뢰,2024.07.04,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=198188&article.offset=10&articleLimit=10,"안녕하세요.2024학년도 2학기 성련장학재단 장학생 추천 의뢰를 전달드립니다.지원희망자는 7/5(금) 까지 1차서류제출을 첨부하여 학과메일(astro-yonsei@yonsei.ac.kr)로 회신 부탁드립니다. (기한 이후 접수는 받지 않습니다.)1. 선발조건-2024학년도 2학기 기준 2,3학년생-직전학기 평량평균 3.3이상-최근 학기 소득구군 7분위 이하2. 장학금액-등록금 전액3. 제출서류<1차 제출>-재단 공통서식: 추천서 제외, 작성 가능한 부분만 작성-자기소개서(A4용지 2매이내,글자크기 11포인트): 자기소개, 학습계획, 졸업 후 진로계획, 장학금 신청사유 포함-전체 학년 성적증명서-2024학년도 1학기 학자금 소득구간 통지서-부/모의 2023년도 소득 증빙자료1)급여생활자:급여명세서2)자영업자:소득증명3)소득이 없는 경우: 사실증명<2차 제출-합격자에 한하여 제출>-주민등록등본-가족관계증명서-감사편지"
천문우주학과,2024학년도 2학기 학부 휴학 및 복학 신청 일정 안내,2024.06.13,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=191450&article.offset=10&articleLimit=10,2024학년도 2학기 학부 휴학 및 복학 신청 일정 안내-복학1차 7. 15.(월)~8. 16.(금)2차 8. 17.(토)~8. 27.(화)-휴학1차 8. 1.(목)~ 9. 15.(일)2차 9. 16.(월)~ 11. 14.(목)3차 11. 15.(금) ~ 12. 2.(월)-입대휴학1차 8. 1.(목)~ 9. 15.(일)2차 9. 16.(월)~ 11. 14.(목)3차 11. 15.(금) ~ 2025. 1. 31.(금)자세한 사항은 첨부파일을 확인하시기 바랍니다.
천문우주학과,2024년 8월 졸업심사 관련 심화전공 신청,2024.06.11,https://astro.yonsei.ac.kr/galaxy/galaxy01/notice.do?mode=view&articleNo=191240&article.offset=10&articleLimit=10,2024년 8월 졸업 심사 따른 업무 협조 요청(심화전공)졸업신청자 중 심화전공신청 대상자분들께서는학사포탈로 직접 신청하시기 바랍니다.
