department,title,date,link,context,images
생활과학대학,[대학원]인간대상 연구 수행 시 생명윤리위원회(IRB) 심의 의무화 및 온라인 동영상 교육 안내,2024.11.26,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=215646&article.offset=0&articleLimit=10,,image\_대학원_인간대상 연구 수행 시 생명윤리위원회_IRB_ 심의 의무화 및 온라인 동영상 교육 안내_1.png
생활과학대학,[학부] 2025학년도 1학기 재입학 전형 안내,2024.10.28,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=214090&article.offset=0&articleLimit=10,,image\_학부_ 2025학년도 1학기 재입학 전형 안내_1.JPG
생활과학대학,[대학원]신입생 및 재학생 폭력예방교육 이수 안내,2024.10.15,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=213291&article.offset=0&articleLimit=10,"신입생 및 재학생 폭력예방교육 이수 안내윤리인권위원회 성평등센터에서 학내 성폭력 예방 인식 향상과 건강한 학문 공동체 형성을 위하여, 다음과 같이 폭력예방교육을 실시하고 있습니다.  신입생 및 1학기에 이수하지 않은 재학 중 대학원생은 반드시 교육을 이수하여 주시기 바랍니다.폭력예방교육 이수는 연세대학교 전 구성원에게 필수이며, 교육 수료가 확인된 학생에 한하여 재학조교 장학금 추천자격이 부여됩니다.1. 로그인https://ys.learnus.org(크롬 사용)붙임 수강안내 참조(이수주기 연 1회)2. 이수 후 수료증을 발급하셔서 각 학과 담당 선생님께 제출해 주시기 바랍니다.- 의류환경학과: asiam@yonsei.ac.kr- 식품영양학과: jeyoun@yonsei.ac.kr- 실내건축학과: ianbe@yonsei.ac.kr- 아동·가족학과: woosou@yonsei.ac.kr- 통합디자인학과(생디): ysdesign@yonsei.ac.kr",
생활과학대학,[학부] 2024학년도 2학기 강의정보 공유를 위한 설문 실시 안내,2024.10.10,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=212995&article.offset=0&articleLimit=10,,image\_학부_ 2024학년도 2학기 강의정보 공유를 위한 설문 실시 안내_1.png
생활과학대학,Guidelines for Preparing Thesis in English(page nation); 쪽번호(영문),2024.06.24,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=192009&article.offset=0&articleLimit=10,Thesis guidelines are as follows(page nation)Download:https://graduate.yonsei.ac.kr/graduate/academic/paper06.do,image\Guidelines for Preparing Thesis in English_page nation__ 쪽번호_영문__1.png
생활과학대학,[학부] 2024학년도 2학기 학부 휴학 및 복학 신청 일정 안내,2024.06.14,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=191606&article.offset=0&articleLimit=10,,image\_학부_ 2024학년도 2학기 학부 휴학 및 복학 신청 일정 안내_1.JPG
생활과학대학,일반대학원 학과 및 전공 소개 자료,2023.04.19,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=164727&article.offset=0&articleLimit=10,"일반대학원 학과 및 전공 소개 자료를 배포하오니 참고하시기 바랍니다.1) 제 1권 국문 및 영문 [인문사회계열, 예체능계열]: 문과대학, 상경대학, 경영대학, 신과대학, 사회과학대학, 구 법과대학, 음악대학, 생활과학대학,교육과학대학, 언더우드국제대학2) 제 2권 국문 및 영문 [자연계열, 공학계열, 의학계열]: 이과대학, 공과대학, 생명시스템대학, 인공지능융합대학, 약학대학, 의과대학, 치과대학, 간호대학,고등과학원, 융합과학기술원",
생활과학대학,불법 소프트웨어 사용에 대한 주의 안내,2022.09.06,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=148595&article.offset=0&articleLimit=10,"[ 불법 소프트웨어 사용에 대한 주의 안내 ]1. 관련: 저작권법 제125조(손해배상의 청구), 제136조(벌칙), 제141조(양벌규정)소프트웨어 사용 및 관리에 관한 규정 제11조(불법소프트웨어 사용에 관한 책임)2. 최근 소프트웨어 제작사의 저작권 보호 활동이 강화되고 있습니다.불법 소프트웨어 사용자는 저작권법에 따라 형사처벌되며,민사상 손해배상청구의 대상이 됩니다. 또한, 소속기관도 양벌규정에 따라 처벌을 받게 됩니다. 사용 중이신 소프트웨어 현황을 점검하시어 저작권 침해로 인한 피해가 발생하지 않도록 유의하시기 바랍니다.3. 우리 학교는 교육, 연구 및 행정 업무 등 범용으로 사용되는 소프트웨어를“범용 소프트웨어”로 분류하고, 2022년 현재 10종의 캠퍼스 라이선스 계약을 체결하여 업체의 라이선스 정책에 대응하고 있습니다.가. 범용 소프트웨어1) 상세 품목 확인: 정보통신처 홈페이지(yis.yonsei.ac.kr)→IT SERVICE→소프트웨어* 교내 IP 주소에 한해 로그인 후 다운로드 가능4. 범용 소프트웨어를 제외한 모든 제품(Rhino, Sketch Up, Oracle VM VirtualBox Extension Pack 등)은 저작권 침해 대상이며 적법한 라이선스 보유 사실 증명이 필요합니다. 학내에서 사용 중인모든PC에는 사용약관을 확인 후 정품 소프트웨어만 설치하여 주시고,불법 소프트웨어 설치가 확인된 경우에는 반드시 삭제하여 주시기 바랍니다.5. 불법 소프트웨어 관련 안내 사항가. 저작권법에 따른 처벌1) 5년 이하 징역 또는 5천만 원 이하의 벌금에 처하거나 이를 병과 - 복제권, 공중송신권, 배포권 등을 침해한 경우2) 3년 이하의 징역 또는 3천만 원 이하의 벌금에 처하거나 이를 병과 - 불법 소프트웨어임을 알면서 취득한 자가 이를 업무상 이용한 경우3) 불법 사용 범위에 따른 민사상 손해배상나. 불법 소프트웨어 사용 유형1) 일반 사용자 불법 복제 - 개별 복사본에 대한 라이선스 없이 소프트웨어를 복제하는 행위2) 인터넷 불법 다운로드 - 허가되지 않은 복사본을 인터넷을 통해 다운로드하는 행위3) 비영리 개인에게 무료 제공되는 소프트웨어를 설치하여 사용하는 행위4) P2P 및 웹하드를 통한 상업용 디지털컨텐츠(드라마, 음악, 영화 등)를 무단 공유하는 행위5) 이외 적법한 절차를 거치지 않고 소프트웨어를 사용하는 경우다. 사용상 주의가 필요한 소프트웨어1) 프리웨어: 무료 사용이 가능한 소프트웨어로“비영리 개인에게 한함”등의 제약조건이 있을 수 있으니 반드시 사용약관 확인 후 설치.2) 셰어웨어: 저작권사가 일정 기간 동안 사용을 허락한 소프트웨어로 업무용 PC에서 사용하는 등의 상업적 용도로는 사용할 수 없음.3) 번들: PC를 구매할 때 해당 PC에서만 사용 가능한 소프트웨어로 다른 PC에서 사용할 수 없음.연세대학교 정보통신처",
생활과학대학,삼성관 대관 안내- 공간대관시스템 이용,2022.05.26,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=143022&article.offset=0&articleLimit=10,"고등교육분야의 단계적 일상회복 추진 방침에 따라 생활과학대학 소속원에게 삼성관 대관을 허용합니다.삼성관 대관을 위해서는 아래 연세대학교 공간대관시스템에서 사전에 직접 예약하시기 바랍니다.대관 승인에 1-3일(휴일 제외) 소요되오니 감안하여 미리 신청해 주세요.-https://space.yonsei.ac.kr* 사용인원을 6명 이상으로 설정하시고, 부득이 예약이 되지 않는 경우 삼성관 110호에서 대관을 신청하시기 바랍니다.* 생활과학대학 소속에게만 대관신청을 승인해 드립니다.* 삼성관 513, 516, 518호는 설계실이므로 실내건축학과 실습 용도 외 대관이 불가합니다.* 개인적 사유에 의한 대관은 불허합니다.",
생활과학대학,[공통]학부/대학원생 중요 공지사항 및 학과별 연락처,2021.08.03,https://che.yonsei.ac.kr/che/community_che/notice.do?mode=view&articleNo=124168&article.offset=0&articleLimit=10,"생활과학대학 홈페이지는 학과별, 대학별 공지사항을 게시하고 있습니다.학부 또는 대학원의 중요 공지사항은 각각의 아래 링크를 통해 수시로 게시글을 확인하시기 바랍니다.* 학부생의 경우 중요 공지사항은 연세대학교 홈페이지 공지사항 게시판을 참고하시기 바랍니다.:https://www.yonsei.ac.kr/sc/support/notice.jsp* 대학원생의 경우 중요 공지사항은 연세대학교 일반대학원 홈페이지 공지사항 게시판을 참고하시기 바랍니다.(학과별 내규 및 규정은 반드시 학과 담당자에게 확인하시기 바랍니다.)1. 공지사항 :https://graduate.yonsei.ac.kr/graduate/academic/notice.do2. 대학원 학칙 및 내규 :https://graduate.yonsei.ac.kr/graduate/academic/statute.do3. 학사안내 및 다운로드 :https://graduate.yonsei.ac.kr/graduate/academic/notice_haksa.do< 학과별 담당자 >의류환경학과: 이재숙 yjs@yonsei.ac.kr (내선 3096)식품영양학과: 김부겸 jeyoun@yonsei.ac.kr (내선 3093)실내건축학과: 최석민 ianbe@yonsei.ac.kr (내선 3095)아동·가족학과: 정우숙 woosou@yonsei.ac.kr (내선 3094)생활디자인학과: 임선영 ysdesign@yonsei.ac.kr (내선 3092)",
