department,title,date,link,context
독어독문학과,독어연습(4)의 대체 인정 가능 과목 관련,2024.09.05,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=210333&article.offset=0&articleLimit=10,"안녕하세요, 독문과 사무실입니다.독문과에서는 현재 전공 필수 과목 독어연습(4)에 대해 독어연습(5)로 대체를 인정하고 있습니다.그러나 해당 과목이 수강인원 미달 등의 이유로 인해 폐강되는 경우가 많아 졸업요건 미충족 문제가 완전히 해결되지 않은 관계로,괴테-자격증B2준비과정(GER3148)교과목을 독어연습(4)의 대체 인정 과목으로 추가 지정합니다.감사합니다."
독어독문학과,22학년도 이후 입학자들에 대한 필수교양 수강 안내사항,2023.12.14,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=179516&article.offset=0&articleLimit=10,"안녕하세요, 독어독문학과 사무실입니다.학사제도운영위원회 의결(2020. 12. 10.)에 따라,2022학년도 입학자부터는 대학교양 「정보와기술」영역 교과를 필수로 이수하여야 합니다.교차 인정이 가능한 문과대학 공통과목으로는 HUM2038 디지털언어데이터와인문학,HUM2039인문학을위한코딩이 있음을 덧붙여 안내 드립니다.졸업 요건 심사시 차질이 없도록 주의를 부탁드립니다.감사합니다."
독어독문학과,2024-2학기 김형기 장학금 선정자 재공지,2024.11.06,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=214617&article.offset=0&articleLimit=10,2024년도 2학기 김형기 장학금 선정 결과 재공지합니다.2024-2학기 김형기장학금 대상자 (2024년 10월에 선발)2019113032 편*훈 학생2022113035 한*원 학생이번 학기에는 신청자 중 장학금 수혜 우선권을 갖는 대학원 진학 예정자가 없었습니다.따라서 김형기 장학금 운영규정 (제5조② 학업성취도가 높고 가정형편이 어려운 학생을 대상으로 한다)에 따라 선발하였음을 알려드립니다.지난 번 공지했던 권*진 학생은 학기초과 대상자로 지급이 불가능하다고 합니다.이에 편*훈 학생이 장학금 수혜자로 선발됐음을 알려드립니다.다음 김형기 장학금 공고와 선정은 추후 공지하도록 하겠습니다. 많은 지원 바랍니다
독어독문학과,[졸업] 2025년 2월 졸업 관련 서류 제출 마감일 안내(~2024.12.20.(금)),2024.10.29,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=214140&article.offset=0&articleLimit=10,"* [졸업] 2025년 2월 졸업 관련 서류 제출 마감일 안내(~2024.12.20.(금))2025년 2월 졸업예정자는 제2외국어 공인인증시험 성적 및 대체인정원 등 졸업과 관련된 서류를 2024.12.20.(금)까지 제출하여 주시기 바랍니다.2024.12.20.(금)이후에 제출하는 서류는 인정이 어려우니,성적 제출 마감일을 잘 숙지하여 졸업에 차질이 없도록 준비해 주시기 바랍니다.- 제출 서류1. 국제공인 독일어시험(Goethe Zertifikat 혹은 TestDaF) B2 이상의 증명서2. 공통교과목 대체인정원"
독어독문학과,DAAD 섬머코스 장학생 선발 안내,2024.10.28,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=214088&article.offset=0&articleLimit=10,"DAAD 섬머코스 관련 다음과 같이 안내 드립니다.<학부 및 대학원생을 대상으로 2025 독일 정부초청(독일고등교육진흥원/DAAD) 섬머코스 장학생 선발>가. 지원자격 : 학사 및 석사과정 학생(전공 불문, 장학금 수혜 시점에 학사 2학년 이상을 마쳐야 하며 대학에 등록되어 있어야 함)나. 지원마감 : 2024년 12월 2일(연 1회)다. 장학금 내역 : 장학금 1,192 유로(1회), 여행경비 775 유로라. 수혜기간 : 일반적으로 4주(2025년 6월 - 9월 사이)마. 문의처 : 주한 독일고등교육진흥원(☎ 02-324-0655, info@daad-korea.org)※ 기타 세부 사항은 <붙임> 참조2025 독일 정부초청(DAAD) 섬머코스 장학생 선발 안내문에 대한 자세한 내용은 첨부파일 참고하시길 바랍니다."
독어독문학과,2025학년도 1학기 재입학 전형 안내,2024.10.28,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=214081&article.offset=0&articleLimit=10,"2025학년도 1학기 재입학 전형 일정을 다음과 같이 안내드리니, 해당자는 첨부파일을 참고하시기 바랍니다.■재입학 전형 세부 일정표구분일정재입학 전형 시행 공고총장 결재 후지원서류 접수11. 25.(월) ~ 12. 6.(금)소속대학 심의위원회 심사12. 10.(화) ~ 12. 13.(금)재입학 심의위원회 심사12. 17.(화) ~ 12. 20.(금)합격자 발표12. 27.(금)"
독어독문학과,2024학년도 2학기 S/U평가 신청 및 학과별 S/U평가 가능 교과목 안내,2024.10.22,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=213649&article.offset=0&articleLimit=10,"* 2024학년도 2학기 S/U평가 신청 및 학과별 S/U평가 가능 교과목 안내1. 신청기간:2024. 10. 31.(목) 09:00 ~ 11. 1.(금) 23:592. 신청방법: 연세포탈 > 학사시스템 > 학사행정 > 성적 > [학부]S/U평가신청및조회 메뉴에서 학생이 직접 신청3. 신청자격: 제1전공이 승인된 학부생(의/치과대학 소속 제외, 간호대학 별도확인)4. 신청허용 한도: 학기당 6학점 이내, 재학 중 총 18학점 이내5. 교과목 제한: 소속학과(2전공/연계전공/융합심화전공 포함) 외의 2천단위 이상 타전공 과목가. 교양(전공-교양 간 교차인정과목 포함), 교직(TTP), 일반, 현장실습, P/NP 평가 과목, 대학원 교과목 신청불가나. 대학 공통 교과목은 소속 대학 학생 신청 불가다. 기타 소속 학과에서 신청 불가로 결정한 타전공 교과목 신청 불가라. 타대학에서 개설한 2천단위 이상 과목이더라도 종별이 '전공'이 아닌 경우 불가6. 유의사항가. S/U평가를 선택하여 C-이하 성적을 받은 교과목은 U로 등재하며 취득학점을 인정하지 않음(졸업학점에 포함되지 않음)나. S/U평가로 이수한 교과목은 교직이수요건(교직 및 전공 기본이수과목)으로 인정불가다. S/U평가를 선택한 교과목은 (최)우등상/우수상 수상기준 학점 산정 시 제외라. S/U평가 과목에서 U의 성적을 받은 자는 해당학기 (최)우등상/우수상 대상에서 제외마. S/U평가를 선택한 교과목이라도 한국장학재단 장학금 산정 시 Letter Grade 성적(원성적)으로 반영바. S/U평가 신청기간 이후 어떠한 사유로도 변경/취소 불가사. 복수전공·연계전공 승인 전 S/U평가로 이수한 교과목은 복수전공·연계전공 이수학점 계산 시 이수학점에 포함 가능아. 첨부한 「학생선택에 따른 S/U평가제도 안내문」을 반드시 확인하시고 신청하시기 바랍니다."
독어독문학과,2024학년도 2학기 학부 수강과목 철회 안내,2024.10.17,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=213404&article.offset=0&articleLimit=10,"2024학년도 2학기 학부 수강 과목 철회 관련하여수강철회 안내문을 공지하오니 참고 바랍니다.1. 수강철회 기간:2024. 10. 28.(월) 09:00 ~ 10. 30.(수) 23:592. 수강철회 방법연세포탈서비스(학사정보시스템 → 학사행정 → 수업 → 수강철회신청)에서 학생이 직접 온라인으로 철회 신청3. 유의사항가. 수강과목 철회 후 다른 과목으로 대체 수강신청 할 수 없으며, 수강과목 철회 후에도 신청과목이 최소 1과목 이상이 되어야 함나. 철회한 과목은 성적평가에서 제외되며, 성적증명서에 기재되지 않음.다. 수강과목을 철회한 학생은 학칙 제43조2항에 의하여 학점초과 신청이나 우등생(최우등생, 우등생, 우수생) 및 최우등졸업생, 우등졸업생 대상에서 제외4. 수강철회 후 수강내역 확인 방법가. 학생: 학사정보시스템 → 학사행정 → 수업 → 수강신청내역나. 교수: 학사정보시스템 → 학사행정 → 수업 → 수강현황 → 수강내역조회(교수)"
독어독문학과,2025학년도 1학기 캠퍼스내 소속변경 전형 안내,2024.10.16,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=213312&article.offset=0&articleLimit=10,"2025학년도 1학기 캠퍼스내 소속변경 전형 안내문을 전달드리오니, 첨부 내용을 확인하여 주시기 바랍니다.* 2025-1학기 캠퍼스내 소속변경 일정구분일정비고소속변경 지원서 접수10. 28.(월) ~ 11. 1.(금)소속대학(학과) 1차 심사11. 5.(화) ~ 11. 6(수)지원대학(학과) 서류심사11. 7.(목) ~ 11. 11(월)지원대학(학과)에서 서류심사 후 면접대상자 지정가능면접대상 발표11. 14.(목)지원대학(학과) 면접11. 19.(화)최종 합격자 발표11. 29.(금)"
독어독문학과,2025학년도 교직과정 이수예정자 추가 선발 안내문 (2024. 10. 29.(화) ~ 11. 4.(월)),2024.10.14,https://ysgerman.yonsei.ac.kr/ysgerman/ger_notice.do?mode=view&articleNo=213137&article.offset=0&articleLimit=10,"2025학년도 교직과정 이수예정자 추가 선발 안내문입니다.자세한 내용은 첨부파일 확인하시길 바랍니다.가. 대상: 교직과정 설치학과 학생 중 이수한 학기가 2,3,4학기인 자(휴학생 포함)나. 신청 기간:2024. 10. 29.(화) 9:00 ~ 11. 4.(월) 17:00다. 신청 방법: 학사포탈 ->  교직 메뉴에서 온라인 지원서 작성 및 제출"
