department,title,date,link,context
불어불문학과,불어불문학과 대학배정장학금 추천 기준 개정,2024.06.03,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=190527&article.offset=0&articleLimit=10,"불어불문학과 대학배정장학금 추천 기준개정: 2024.05.21대학배정장학생 공통 기준가.해당학기 재학생(학기초과자 제외)나.직전학기12학점 이상 이수,평량평균2.50이상인 학생*단,특수교육대상자는 직전학기 평량평균2.0이상인 학생다.학기당 수혜받는장학금 합계가 등록금을 초과할 수 없음라.지급인원 선발 및 금액은장학금배정금액과장학생 현황에 따라 변동 가능2.진리장학생（성적 우수장학생)①지급금액:등록금 전액, 2/3액,반액,기타(1,000단위)②추천기준:직전 취득학점,성적으로 기준으로 우선 추천※직전학기 교환학생은 진리장학금 수혜 불가(자유장학금은 가능)"
불어불문학과,2024학년도 1학기 프랑스어권명저의이해 이수 관련 안내,2024.02.06,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=182199&article.offset=0&articleLimit=10,"<2024학년도 1학기 대학요람과 관련한 안내>2024학년도 1학기부터 전공필수 과목 중 '프랑스어와문화(1)' 폐지되고 '프랑스어권명저의이해' 과목이 신설됩니다.'프랑스어권명저의이해' 과목은 불어불문학과 1학년 학생들을 대상으로 송도캠퍼스에서 열리는 수업입니다.다만, 2024년 이전 입학생들 중 '프랑스어와문화(1)'을 수강하지 못한 학생들은 전공선택 3학점을 추가 이수하면 '프랑스어권명저의이해'를 수강한 것으로 인정됩니다.아래 사진에서 8번과 9번 조항을 참고하시기 바랍니다.자세한 사항은 2024 대학요람에서 확인하실 수 있습니다."
불어불문학과,대학교양 「정보와기술」영역 필수 이수 관련 안내(2022학년도 입학자부터 적용),2023.12.15,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=179529&article.offset=0&articleLimit=10,"2022학년도 입학자부터 대학교양 「정보와기술」영역을 필수로 이수하여야 합니다.(제외 대학 및 학과: 언더우드국제대학, 글로벌인재대학, 의과대학, 치과대학, 간호대학 전 학과 및 공과대학 글로벌융합공학부)*「정보와기술」교차인정과목 목록"
불어불문학과,[장학금] 2024-2 성적우수장학금(이정장학금) 안내 및 공지,2023.09.05,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=173295&article.offset=0&articleLimit=10,"이정장학금학과에서 성적우수 장학금 [이정장학금] 안내 드립니다.해당 장학금은 연세대 불어불문학과 교수님이셨던 '이정' 교수님의 기부로 만들어진 장학금입니다 .학과 내의 성적이 우수한 학생 1명을 선발하여 제공하는 장학금으로,수혜자는 매년 3월 초, 9월 초에 선발예정입니다.이정장학금 선발 일정선발대상 : 성적우수자 0명선발횟수 : 1년에 2회선발기준 : 학과 교수회의를 통한 교수 추천여러분들의 학업정진을 위해 불어불문학과가 계속 노력하겠습니다.감사합니다.장학금 수혜자는 다음과 같습니다."
불어불문학과,프랑스어 회화 방문/교환학생 학점 인정관련(재공지),2020.03.10,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=91971&article.offset=0&articleLimit=10,"여러분이 많이 문의하시는 프랑스어회화 수업과 프랑스어3 수업에 관하여 공지하고자 합니다.먼저, 수업난이도에 대해 이야기하자면 아래와 같습니다.프랑스어회화 (1) -> niveau A1(production orale,comprehension orale)프랑스어회화 (2) -> niveau A2 ★(production orale,comprehension orale)프랑스어회화 (3) -> niveau B1(production orale,comprehension orale)프랑스어회화 (4) -> niveau B2(production orale,comprehension orale)프랑스어3 -> niveau A2-B1(production orale et ecrite, comprehension orale et ecrite)프랑스어회화(2)는 전공필수 과목이기 때문에 방문/교환학생 학점 인정을 해드리지 않습니다.프랑스어회화(2)는 전공필수로 미이수시 졸업이 어렵습니다.매 학기마다 졸업을 직전에 둔 학생들이 수강신청을 못하는 안타까운 경우가 빈번해 재발 방지 차 공지합니다.프랑스어회화 (2)는 수강인원 20명 이상이 될 경우 수강인원 조정이 어렵습니다. 졸업학기 전 미리 수강할 것을 당부합니다.회화 수업의 특성상 추가 인원을 계속 받아줄 경우 수업의 질과 연관되므로 수강인원 외 학생들을 수용하지 못하는 점 이해바랍니다.더불어 교환이나 방문학생을 가는 학생은 해당 국가에서 듣는 수업이프랑스어3이나프랑스어회화로 학점인정이 되는지 미리 확인을 받는 것이 좋습니다.(예를 들어 production ecrite를 프랑스어 회화로 인정받을 수는 없습니다.)또한 프랑스에 들은 과목의수준과 영역이 동일하게학점인정을 받을 수 있습니다.예를 들어서, 프랑스에서 B1수업을 듣고 오면 학정 인정도 B1으로 받습니다.연관성이 전혀 없는 수업을 불문과 수업의 교양, 전공으로 인정해드리기는 어려운 점 이해바랍니다.미리 학과 메일로(franys@yonsei.ac.kr) 문의주시면 친절하게 답변 드리겠습니다.감사합니다."
불어불문학과,방문학생 제도 관련 공지사항,2024.11.07,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214683&article.offset=0&articleLimit=10,"방문학생 제도 관련 공지사항입니다.*방문학생은 불어불문학과에서 주관하는 게 아니라'국제처'에서 주관하는 제도임을 먼저 알려드립니다.01. 파견대학 협정 관련현재 SAF 기관과 방문학생 협정을 맺고 있습니다. SAF 기관과의 협정은 대학별 파트너십 종료 기간이 상이하므로 매학기 협정 대학 명단은 변동될 수 있습니다. 국제처에서 반기별로 협정 대학 리스트를 공지하고 있으니 참고 부탁드립니다.02. 학점 인정 관련SAF를 통해 방문학생으로 파견교에서 수업을 수강할 경우, 교환학생과 동일한 절차로 학점을 인정받을 수 있습니다.03. 등록금 납부 및 장학 관련교환학생 프로그램은 본교 등록금 납부, 방문학생 프로그램은 본교+파견교 등록금 납부입니다. 다만, 국제처를 통해 방문학생으로 파견될 경우 별도의 조건 없이 본교 등록금의 80%만큼 고지감면 방식으로 장학금을 지원받을 수 있다.보다 구체적인 내용은 국제처 홈페이지 참고 부탁드립니다."
불어불문학과,'연세대학교 창업지원단장' 창업설명회,2024.11.06,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214598&article.offset=0&articleLimit=10,"*'연세대학교 창업지원단장' 창업설명회가.참여대상:교수,교직원,학생 등 창업에 관심있는 누구나나.일정: 2024년11월11일 오후4시다.장소:위당관6층 백주년기념홀라.내용-연세대학교 창업지원단 조직,사업 소개-교원/학생 창업 현황 및 사례 안내-실험실 창업 절차 안내-단계별 창업지원 프로그램 소개(학생창업 지원,예비창업 지원 등)-창업 인프라 소개(기업가치분석센터 포함)-질의응답마.기타-당일 오후5시부터‘문과대생을 위한 창업특강’이 이어서 개최될 예정(타단과대생 신청가능,신청 링크:https://forms.gle/1xLsRjj4qT)바.문의:문과대학 인문예술진흥사업단02-2123-7920,humanart@yonsei.ac.kr사.신청 링크:https://forms.gle/f6BkmBc24y5d7ZFN9"
불어불문학과,2024-2학기 문과대생을 위한 창업특강,2024.10.31,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214306&article.offset=0&articleLimit=10,"[문과대생을 위한 창업 특강]1. 참여대상: 문과대학생 및 창업에 관심 있는 연세대생 누구나(타단과생 참여 가능)2. 교육일정:2024년 11월 11일 16시 ~ 20시 / 11월 18일, 25일 17시 ~ 20시※ 특별행사: 2024년 11월 11일 16시 ~ 17시 연세대 이준상 창업지원단장의 창업설명회(교수, 교직원, 학생 모두 참여 가능)3. 교육장소: 위당관 6층 백주년기념홀4. 참가자 혜택: 전회차(3회) 참석자 중 우수참여자에게 창업활동 지원금 20만원 지급,모든 참석자에게 매회 간단한 식사 및 다과 제공5. 문의: 문과대학 인문예술진흥사업단(02-2123-7920,humanart@yonsei.ac.kr)6. 신청방법: 인문예술진흥사업단 홈페이지(humanart.yonsei.ac.kr), 구글 폼(https://forms.gle/M7hzihszgBgcgVbx5)자세한 내용은 붙임을 확인해주시기 바랍니다."
불어불문학과,2025년 2월 졸업심사 관련 공지,2024.10.29,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214170&article.offset=0&articleLimit=10,"2025년 2월 졸업 관련 서류 제출 마감일 안내2025년 2월 졸업예정자는 문과대학 공통교과목 대체인정원 등 졸업과 관련된 서류를2024년 12월 20일 금요일까지제출해 주시기 바랍니다.이후 제출하는 서류는 인정이 어려우니, 성적 제출 마감일을 잘 숙지하여 졸업에 차질이 없도록 준비해 주시기 바랍니다."
불어불문학과,2025 독일 정부초청(DAAD) 섬머코스 장학생 선발 안내,2024.10.28,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214083&article.offset=0&articleLimit=10,"<학부 및 대학원생을 대상으로 2025 독일 정부초청(독일고등교육진흥원/DAAD) 섬머코스 장학생 선발>가. 지원자격 : 학사 및 석사과정 학생(전공 불문, 장학금 수혜 시점에 학사 2학년 이상을 마쳐야 하며대학에 등록되어 있어야 함)나. 지원마감 : 2024년 12월 2일(연 1회)다. 장학금 내역 : 장학금 1,192 유로(1회), 여행경비 775 유로라. 수혜기간 : 일반적으로 4주(2025년 6월 - 9월 사이)마. 문의처 : 주한 독일고등교육진흥원(02-324-0655,info@daad-korea.org)※ 기타 세부 사항은 <붙임> 참조"
불어불문학과,2025학년도 1학기 재입학 전형 안내문,2024.10.28,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214078&article.offset=0&articleLimit=10,* 재입학 전형 세부 일정표구분일정재입학 전형 시행 공고총장 결재 후지원서류 접수11. 25.(월) ~ 12. 6.(금)소속대학 심의위원회 심사12. 10.(화) ~ 12. 13.(금)재입학 심의위원회 심사12. 17.(화) ~ 12. 20.(금)합격자 발표12. 27.(금)
불어불문학과,<제22회 연문인상 시상식> 안내,2024.10.25,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=214004&article.offset=0&articleLimit=10,"문과대학 동창회에서는 매년 우리 문과대학 동문들 중 자신의 분야에서 훌륭한 업적을 이루고 사회에 이바지함으로써 우리 문과대학의 이름을 드높이신 분께 〈연문인상〉을 드리고 있습니다. 올해 〈제22회 연문인상〉의 수상자는 다음과 같습니다.- 학술부문: 최종철 동문(연세대 영어영문학과 명예교수)- 문화예술부문: 나희덕 동문(시인, 서울과학기술대 문예창작학과 교수)- 사회공헌부문: 김준진 동문 (기업인)많은 참여 바랍니다.- 일시: 2024년 11월 5일 화요일 오후 6시- 장소: 연세대학교 위당관 6층 문과대학 100주년기념홀"
불어불문학과,인문·사회계열 외국인 대학원생을 위한 학술적 글쓰기 교육 프로그램 운영 안내,2024.10.25,https://franys.yonsei.ac.kr/franys/notice.do?mode=view&articleNo=213995&article.offset=0&articleLimit=10,"인문·사회계열 외국인 대학원생을 위한 학술적 글쓰기 교육 프로그램 운영 안내문과대학에서는 대학원혁신사업 일환으로 인문 사회계열 외국인 대학원생을 위한 학술적 글쓰기 교육 프로그램을 아래와 같이 운영하고자 하오니 관심 있는 대학원생들의 지원 바랍니다.◎ 내용① 논문/보고서에 사용되는 표현(어휘, 문법, 문체), 수사학적 기술과 관계된 표현 지도② 목차, 각주, 인용, 참고 문헌 작성법 지도③ 한국어 어문 규범에 맞는 교정◎ 운영 방식- 운영 기간 : 2024.11.6.(수) ~ 2025.1.31.(금)- ZOOM을 이용한 온라인 화상 튜터링 (15시간 이내로 튜터링 진행)- 튜티가 텍스트에 질문할 사항을 표시하여 튜터에게 하루 전 전달- 글의 내용에 영향을 주지 않는 선에서 적절한 표현으로 상의하여 수정◎ 신청 대상 : 인문/사회계열 외국인 대학원생 (재학생 우선)◎ 신청 기간 : 2024.10.25.(금) ~ 2024.11.3.(일)https://libart.yonsei.ac.kr/libart/board/notice.do?mode=view&articleNo=213970&article.offset=0&articleLimit=10"
