department,title,date,link,context,images
생명시스템대학,2025학년도 1학기 재입학 전형 안내,2024.10.25,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=213990&article.offset=0&articleLimit=10,,image\2025학년도 1학기 재입학 전형 안내_1.png
생명시스템대학,2025학년도 1학기 캠퍼스내 소속변경 전형 안내,2024.10.16,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=213305&article.offset=0&articleLimit=10,,"image\2025학년도 1학기 캠퍼스내 소속변경 전형 안내_1.png, image\2025학년도 1학기 캠퍼스내 소속변경 전형 안내_2.png"
생명시스템대학,2024 YONSEI Meetup-Day 스타트업 토크3 콘서트,2024.10.07,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=212640&article.offset=0&articleLimit=10,,image\2024 YONSEI Meetup-Day 스타트업 토크3 콘서트_1.jpg
생명시스템대학,삼성바이오 인재양성 트랙 오프라인 설명회,2024.09.02,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=210016&article.offset=0&articleLimit=10,"삼성바이오인재양성 트랙 오프라인설명회안녕하세요,삼성바이오 인재양성 트랙 운영위원회입니다.삼성바이오는 연세대 생명시스템대학의 우수한 학생을 선발해 글로벌 바이오 우수인재로 양성하는삼성바이오인재양성 트랙 장학제도를 운영할 예졍입니다.이에, 여러분에게 인재양성 트랙 및 삼성바이오를 소개하고자,여러분을 9/4(수)에 진행하는『삼성바이오 인재양성 트랙 오프라인설명회』에 초대합니다.금번 설명회를 통해글로벌바이오의약품 산업 속에서 삼성바이오의 강점 및 위상인사담당자가 직접 소개하는우수인재 양성 제도과 장학생 선발시 혜택까지,인재양성 트랙과 삼성바이오의 모든 것을알아볼 수 있는 시간을 준비했습니다.아래와 같이 설명회가 진행될 예정이오니 많은 참여 부탁드립니다~![삼성바이오 인재양성 트랙 오프라인설명회]□일 정:9/4(수) 15:00 ~ 16:00□장 소:연세대학교 과학관 B102호□내 용:1. 삼성바이오 소개2. 바이오 인재양성 트랙 소개3. 인사담당자 Q&A",
생명시스템대학,2024-2학기 졸업앨범 촬영 일정,2024.08.21,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=209248&article.offset=0&articleLimit=10,☞ 예약하기 →SEVENCOLOR,"image\2024-2학기 졸업앨범 촬영 일정_1.png, image\2024-2학기 졸업앨범 촬영 일정_2.png"
생명시스템대학,2024년 8월 학위수여식 및 학위가운 안내,2024.08.08,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=208446&article.offset=0&articleLimit=10,,image\2024년 8월 학위수여식 및 학위가운 안내_1.png
생명시스템대학,2024학년도 2학기 재입학 전형 안내,2024.05.08,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=188616&article.offset=0&articleLimit=10,"2024학년도 2학기 재입학 전형 요강1재입학 지원 자격대상미등록, 미복학, 미수강, 성적불량(제적일로부터 2년 경과된 자), 학기초과, 자원퇴학 제적자2모집 단위교육학과 및 약학과를 제외한 전 학과 약간 명1) 교원양성학과는 결원 학년 및 학번에 따라 신청 가능(2016학번 이후 체육교육학과 3학년)2) 폐지된 법학과 제적생의 경우 행정학과로 재입학 신청 가능3) 의과대학, 치과대학, 간호대학 학생은 소속대학 행정팀에 신청 가능 여부를 확인하여야 함3전형 방법1) 1단계: 학사지원팀 심사2) 2단계: 대학별 심의위원회 심사(해당 대학·학과)3) 3단계: 재입학 심의위원회 심사※ 필요에 따라 학과에서 시험을 부과할 수 있음※ 위 심사과정에서 하나라도 불가(不可)이면 재입학이 허가되지 않음4제출 서류학사포탈시스템을 통해 청원서, 서약서, 학업계획서, 학적증명서 제출5전형 일정1) 접수 기간: 2024. 5. 29.(수) ~ 6. 7.(금) 오후 5시2) 접수방법: 교무처 학사지원팀(학사포탈 시스템을 통해 지원서 작성‧제출)3) 합격자 발표: 2024. 6. 28.(금)6유의사항1) 재입학 후 첫 학기는 반드시 등록하여야 하며, 일반휴학 할 수 없음2) 재입학 이전의 재학기간, 학사경고 등의 학적사항, 취득학점 및 성적을 통산함- 재입학 전 일반휴학을 모두 활용한 학생은 재입학 후 일반휴학 할 수 없음- 재학연한은 이전 이수학기를 포함하여 12학기(당초입학생 기준)이며 이를 초과하는 경우 학기초과로 제적됨. 단, 학기초과로 제적되었던 학생이 재입학하는 경우 제적 전 이수학기를 포함하여 최대 16학기(3학년 편입생은 최대 8학기)까지 재학할 수 있음.- 재입학 전 학사경고 사항은 유효하며 횟수를 누적 적용함. 단, 성적불량으로 제적되었던 학생이 재입학하는 경우 학사경고 1회만 받아도 제적됨3) 재입학은 1회에 한하여 허용함(재입학 합격 후 포기 시 재입학을 다시 할 수 없음)4) 재입학 합격 후 학기 개강 전까지는 계절학기를 수강할 수 없음5) 재입학 후 소속변경할 수 없음",
생명시스템대학,노벨생리의학상 수상자 Tim Hunt 초청 강연,2024.05.03,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=188429&article.offset=0&articleLimit=10,,image\노벨생리의학상 수상자 Tim Hunt 초청 강연_1.png
생명시스템대학,대학원 의과학과 & 생명과학부 특별세미나,2024.05.03,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=188428&article.offset=0&articleLimit=10,,image\대학원 의과학과 _ 생명과학부 특별세미나_1.png
생명시스템대학,2024학년도 1학기 S/U평가 신청 및 S/U평가 가능 교과목 안,2024.04.17,https://bio.yonsei.ac.kr/bio/board/notice.do?mode=view&articleNo=187359&article.offset=0&articleLimit=10,,"image\2024학년도 1학기 S_U평가 신청 및 S_U평가 가능 교과목 안_1.png, image\2024학년도 1학기 S_U평가 신청 및 S_U평가 가능 교과목 안_2.png"
