department,title,date,link,context
상경대학,제 15회 조락교 경제학상 시상식 및 컨퍼런스 공지,2024.09.27,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=212274&article.offset=0&articleLimit=10,"제15회조락교경제학상수상자로Stanford경영대학원(GSB)교수인Susan Athey교수가선정되었습니다.시상식및컨퍼런스는9월30일대우관에서개최되며,구체적인일정은첨부된포스터를참조바랍니다.이와별도로10월1일과2일에는'Machine Learning and Economics'를주제로대우관송하경홀에서학술행사가양일간진행될예정입니다.일정은10월1일오전10시-11:30분,오후4시-5:30분, 10월2일오전10시-11:30분입니다.Susan Athey교수는2007년,여성최초로존베이츠클라크메달을수상하였으며,이는40세 이하의경제학자중최고의성과를거둔경제학자에게주어지는상입니다.또한,마이크로소프트수석경제학자,미국법무부반독점부분수석경제학자로일하며현실사회에기여하고있습니다.‘조락교경제학상’은경제학분야에서연구업적이뛰어난국내외경제학자들의연구활동을장려하고,학문적성과를고취하기위해2007년에제정되었습니다.이상은다양한경제학연구를지원함으로써한국경제의지속적성장을뒷받침하고자삼륭물산조락교회장(연세대경제학과55학번)의뜻을기리기위해기부금으로마련되었습니다."
상경대학,2025년 전기 블루버터플라이 Academic Track 장학생 지급 계획 공고,2024.09.24,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=211867&article.offset=0&articleLimit=10,"Ⅰ. 블루버터플라이 Academic Track 장학제도란?- 하루에 천 원씩, 매달 3만 원을 기부하는 선배들이 모여 후배들을 지원하는 작은 움직임으로큰 ’푸른 나비효과‘를 이끄는 연세 상경‧경영대학 동창회의 대표 장학제도입니다.- Academic Track은 모교의 학문 위상 제고와 상경‧경영대학 학부를 졸업한 인재가 학업을깊이 있게 지속할 수 있도록 지원하기 위한 장학프로그램입니다.Ⅱ. 선발대상 및 선발기준① 선발대상: 연세대학교상경‧경영대학 학생(기 졸업생/학석사연계과정생 포함)으로, 2025년전기(3월 신입학) 일반대학원 경제학과, 통계데이터사이언스학과, 경영학과석사과정 합격생 중선발기준을 충족하는 자② 선발기준: 학부 GPA(평량평균) 순이며, 동점자가 있을 경우 최종학기 성적순으로 선발Ⅲ. 장학 혜택① 장학금액: 1인당 250만 원② 선발인원: 총 15명(경제학과 5명, 통계데이터사이언스학과 5명, 경영학과 5명)Ⅳ. 지급 예정 시기- 2025년 3월 중Ⅴ. 유의사항- 장학금 수혜 후 1년 이내 휴학, 자퇴 또는 기타 사유로 인하여 본인이 학업을 포기하였을 경우장학금은 전액 반납하여야 합니다.- 상경‧경영대학을 통해 장학금을 지급하므로, 지원대상 학생이 직접 신청하지 않아도 됩니다.-상기 선발 및 장학금 지급은 학사일정 및 (재)연경장학회 사정 등에 따라 취소 또는 변경될 수있습니다.Ⅵ. 문의- (재)연경장학회 02-363-4600"
상경대학,[(재)연경장학회] 2025-1학기 상경대학 글로벌 블루버터플라이 장학생 선발 공고,2024.09.23,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=211629&article.offset=0&articleLimit=10,"블루버터플라이 장학제도란?- 하루에 천원씩, 매달 3만원을 기부하는 선배들이 모여 후배들을 지원하는 작은 움직임으로큰 ’푸른 나비효과‘를 이끄는 연세 상경‧경영대학 동창회의 대표 장학제도입니다.신청자격- 연세대학교 상경‧경영대학 학생으로, 2025년도 1학기 교환학생 현지 파견 확정 학생2025-1학기~2025-2학기 파견 학생이 최종 선발될 경우 1개 학기(2025-1학기)만 지원하며,2025-2학기 파견 대상 장학생 선발시 새로 지원하여 선발되어야만 2025-2학기 지원 가능- 미래의 글로벌 리더로 성장할 가능성과 실력을 갖춘 학생장학 혜택- 장학금 5백만 원지원 방법 및 일정유의사항- 제출된 서류는 반환하지 않으며, 서류를 허위로 작성하여 제출하거나 지원 과정에 불성실하게 임할 경우, 선발이 취소될 수 있습니다.- 장학생 의무사항을 이행하지 않을 경우, 지원이 종료될 수 있습니다.- 상기 선발 및 장학금 지급은 학사일정 등에 따라 취소 또는 변경될 수 있습니다.문의(재)연경장학회 02-363-4600"
상경대학,2024-2학기 블루버터플라이 Hidden Angel 장학생 선발,2024.09.03,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=210056&article.offset=0&articleLimit=10,"2024-2학기 블루버터플라이 Hidden Angel 장학생 선발Ⅰ. 블루버터플라이 장학제도란?- 하루에 천원씩, 매달 3만원을 기부하는 선배들이 모여 후배들을 지원하는 작은 움직임으로 큰 ’푸른 나비효과‘를 이끄는 연세 상경‧경영대학 동창회의 대표 장학제도입니다.- Hidden Angel 장학금은 경제적 어려움을 겪고 있는 상경‧경영대학 후배에게 생활비를 지원하여 학업에 집중하여 역량개발을 할 수 있도록 지원하기 위한 장학프로그램입니다.Ⅱ. 신청자격- 연세대학교 상경‧경영대학 재학생(제1전공) 중 아래의 사항에 해당하는 자① 경제적 어려움을 겪고 있는 상경‧경영대학 재학생(소득분위 기준)② 소득분위가 다소 높더라도 급격한 가계 곤란 사정이 있는 자(소명자료 필수)③2024-2 휴학생, 초과학기생 신청 불가Ⅲ. 장학 혜택① 장학금액: 1인 200만 원(생활비성 장학금)② 선발인원: 총 12명(상경대학 6명, 경영대학 6명)③타 생활비성 장학금과 중복 수혜 불가Ⅳ. 지원 방법 및 일정① 접수기한:~ 2024.09.20.(금), 낮 12시까지② 제출방법: 첨부파일 다운로드 후 상경대학 이메일로 지원서 접수- 상경대학 이메일: ybe@yonsei.ac.kr③ 제출서류:- 첨부된 지원서 및 개인정보 수집 동의서- 성적증명서- 재학증명서- 가계곤란 증명서 (24-2학기 기준 학자금 지원구간 통지서)- 기타 장학금 선발에 도움이 되는 서류④ 제출형식: 서류의 원본 스캔본을 하나의 PDF파일로 제출※메일 접수 시, 지원자 성명, 학번, 2024-2학기 기준 학년/학기를 반드시 제출하시기 바랍니다.⑤ 합격자발표: 10월 초 이후 개별연락(면접 없음)Ⅴ. 유의사항① 선발 기준에 부합하는 지원자가 없는 경우 선발을 보류할 수 있습니다.② 수혜자 정보는 익명으로 진행되며, 장학금 지급 및 장학생 관리에 한해 활용하고일절 대외 공개하지 않습니다.③ 제출한 서류는 반환하지 않습니다.④ 서류를 허위로 작성하여 제출하거나 지원 과정에서 불성실하게 임할 경우,선발이 취소될 수 있습니다.⑤ 신청서 제출 이후 심사 과정에서 사실 확인 및 추가 자료 확인을 위해 지원자에게연락할 수 있으니 참고부탁드립니다."
상경대학,2024년 8월 졸업자 학위수여식 및 학위가운 대여 안내,2024.08.13,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=208718&article.offset=0&articleLimit=10,"2024년 8월 학위수여식 안내졸업을 진심으로 축하드립니다. 학위수여식과 관련된 사항을 다음과 같이 안내하오니 참고하여 주시고, 학위수여식에 참석하시어 자리를 빛내 주시기 바랍니다.▣학위수여식 : 2024. 8. 30.(금) 오전 11시, 대강당▣가운, 학위모 배부가. 소속대학에서8.26(월), 27(화), 28(수), 29(목), 30(금) 5일간배부하오니,신분증 및 학위가운 세탁·보관료 납부영수증을 제시하고 교부받으시기 바랍니다. 대리인이 오는 경우 졸업생의 신분증 및 학위가운 세탁·보관료 납부영수증을지참해야 합니다.￭ 배부시간- 8.26(월) ~ 8.29(목) (평일) : 오전 9시30분 ~ 오후 4시30분- 8.30(금) : 오전 9시30분 ~오후 2시나. 학위가운 세탁·보관료 :학부 졸업생 5,000원, 대학원(석사) 졸업생 7,000원(가상계좌로 납부) ※[첨부파일] 참조다. 도서미납자는 학술정보원에 미납도서를 반납한 후 도서완납증명서를 받아야 해당 대학에서 가운과 학위모를 받을 수있습니다.▣졸업앨범 배부학생회관 218호에서8.26(월), 27(화), 28(수), 29(목), 30(금)5일간 오전 9시30분 부터 오후 4시30분까지배부하오니, 이를 수령할 때 신분증을 제시해야 하며, 대리인이 오는 경우 졸업생의 신분증을 지참해야 합니다.▣학위수여식 입장졸업생은 학위수여식 당일 오전 10시30분까지 대강당 앞에서 교직원의 안내를 받아 입장합니다.*대강당 1층은 학위수여식 시작과 동시에 출입을 통제할 예정이오니, 학위수여식에 참석 예정이신 졸업생은 안내요원의 통제에 적극 협조하여 주시기 바랍니다.▣학위수여 방법[학사,석사]가. 학위 수여 대표자가 연단으로 올라가면 해당 학위 졸업생은 모두 기립합니다.나. 대표자가 총장으로부터 학위증을 수여 받고 뒤로 돌아서서 학위모의 술을 우에서 좌로 옮길 때 졸업생은 대표자와동시에 학사모의 술을 옮깁니다.다. 대표자가 연단에서 내려가면 착석합니다.[박사]가. 본인 이름이 호명되면 기립합니다.나. 대표자가 연단에서 내려가면 착석합니다.▣가운, 학위모 반납 및 졸업증서 배부가.2024.8.30.(금) 오후 4시30분까지가운 및학위모를대우관 본관 103호에 반납※학위가운반납 확인증을 받으신 후 신분증(학생증) 지참나.해당 학과사무실에서 「졸업증서」를 받으시기 바랍니다.- 경제학부: 대우관 본관 206호 (☏ 02-2123-7465)- 응용통계학과: 대우관 본관 205호 (☏ 02-2123-8535)다. 가운 및 학위모를 반납하지 않을 경우 증명서 발급이 중단되오니 착오 없으시기 바랍니다.▣기타사항학위수여식 당일에는 신촌지역 및 교내 교통이 매우 혼잡하오니 대중교통을 이용하여 주시기 바랍니다.▣문의처가. 가운배부 및 반납: 상경대학 사무실 (☏ 02-2123-4169)나. 졸업앨범 배부: 학생지원팀 (☏ 02-2123-8190)"
상경대학,[(재)연경장학회] 2024-1학기 상경대학 글로벌 블루버터플라이 장학생 선발 공고,2024.05.14,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=189198&article.offset=0&articleLimit=10,"2024-1학기 블루버터플라이 글로벌 장학생 선발▣블루버터플라이 장학제도란?하루에 천원씩, 매달 3만원을 기부하는 선배들이 모여 후배들을 지원하는 작은 움직임으로 큰 ’푸른 나비효과‘를 이끄는연세 상경‧경영대학 동창회의 대표 장학제도입니다.▣신청자격- 연세대학교 상경‧경영대학 학생으로, ‘24년도 2학기 교환학생 현지 파견 확정 학생‘24년 2학기~’25년 1학기 파견 학생이 최종 선발될 경우 1개 학기(‘24년 2학기)만 지원하며,’25년 1학기 글로벌 장학생 선발시 새로 지원하여 선발되어야만 ‘25년 1학기 지원 가능- 미래의 글로벌 리더로 성장할 가능성과 실력을 갖춘 학생▣장학 혜택장학금 5백만 원▣지원 방법 및 일정구 분일 정비 고서류전형2024년 5월 16일(목)~5월 26일(일) 까지◦ 제출서류- 첨부의 지원서- 성적증명서- 소득분위 확인서◦ 접수방법: 장학회 이메일로 제출- 메일:ykfoundation@yonsang.com(재)연경장학회- 모든 서류는 하나의 PDF파일로 제출- 파일명: 글로벌-김연세(24경영).pdf서류전형 합격자 발표5월 29일(수) 예정◦학사일정 등에 의해 변경될 수 있음면접전형6월 초~중순 예정◦지원서를 기반으로 한 PT발표 후 질의응답으로 진행최종 합격자 발표추후 개별통보◦최종 합격 시, 파견증명서, 비행기티켓(e-ticket) 제출"
상경대학,[(재)연경장학회] 2024년 상경대학 Entrepreneur Track 2기 장학생 선발 공고,2024.04.08,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=186837&article.offset=0&articleLimit=10,"Ⅰ. 사업목적□ 창업하는 후배들의 창업가 정신 발휘를 위해 역량을 극대화할 수 있는 기회 제공□ 창업을 준비하고 있는 후배들의 초기 창업준비 활동을 지원하여 우수한 창업 아이디어를 보유한 예비 창업가를 발굴하고, 창업을 촉진할 수 있는 분위기 조성Ⅱ. 사업개요□ 사 업 명: 블루버터플라이 Entrepreneur Track 2기□ 선발인원: 미정(팀당 2~4명)※ 선발 기준에 부합하는 지원자가 없는 경우 선발을 보류할 수 있음□ 지원자격1. 창업에 열정을 갖고 있는 모든 상경‧경영대학 재학생 및 제2전공자2. 창업 아이템을 가지고 있으나 창업 아이디어를 더욱 개발하고 검증이 필요한 단계에 있으며, 공고일(04/05) 기준 창업 경험이 없고 사업자등록증(개인‧법인)이 없는 상경‧경영대학(제1전공) 재학생, 상경‧경영대학 제2전공자는 팀원으로 지원 가능※ 우대: 교내‧외 창업 교과 또는 창업 교육 이수 경험자, 창업 관련 대회 참가 경험자- 관련 증빙자료 첨부 필(교육 이수증, 참가 확인증, 접수증 등)□ 창업분야: 분야에 대한 제한은 없으나, 아래의 경우에 해당하는 경우 지원할 수 없음1. 타인의 특허, 실용신안 등 지식재산권을 침해한 사실이 있거나 침해 관련 소송 등의 재판 진행중인 자 또는 아이템2. 「중소기업창업 지원법」 시행령 제4조에 따라 창업에서 제외되는 업종과 사행성 및 환경오염 유발 등 반사회적 성격의 창업 아이템□ 혜택: 1인당 250만 원 이내 실비지원(예비 창업준비를 위한 모든 활동)- 활동 예시1: 창업 준비를 위한 프로그램 구매- 활동 예시2: 창업지원 강좌 유료 교육과정 이수- 활동 예시3: 창업 아이템 구현을 위한 재료 구입※ 시장분석 등을 위한 출장 경비는 (재)연경장학회와 사전 협의 필수이며, 사전 협의 없는 출장비 집행은 추후 실비에서 제외하며 환수 조치함□ 특전1. ‘24.05.10(금) 진행 예정 동문멘토링 “창업”조 배정(모집 정원 외)2. 선배 창업가와 Meet Up Session 주선3. 추후 사업화 또는 아이템 출시 시 동창회 소식지 “연경포럼” 전면(지면, 온라인) 홍보4. 최종 활동 결과발표회를 통해 1팀 선발하여 창업 준비자금 1,000만 원 지원□ 주요일정내용일정비고모집 공고 및 접수’24.04.05.(금)~04.21.(일)서류합격자 발표‘24.04.24.(수) 예정면접일4월 말 예정최종합격자 발표: 5월 초 예정동문 멘토링‘24.05.10.(금)“창업”조 배정(정원 외)활동‘24년 5월~’25년 2월선배 창업가와 Meet Up Session활동 결과발표회‘25년 2월 예정팀 별 활동결과 발표※ 상기 일정은 (재)연경장학회와 학사일정으로 인해 변경될 수 있습니다.□ 문의: (재)연경장학회/ ykfoundation@yonsang.com"
상경대학,2024년 연세 상경·경영대학 동문멘토링 멘티 참가신청,2024.03.20,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=185532&article.offset=0&articleLimit=10,
상경대학,2024년 2월 학위수여식 안내,2024.02.21,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=183042&article.offset=0&articleLimit=10,"2024년 2월 학위수여식 안내졸업을 진심으로 축하드립니다. 학위수여식과 관련된 사항을 다음과 같이 안내하오니 참고하여 주시고, 학위수여식에 참석하시어 자리를 빛내 주시기 바랍니다.▣학위수여식 (2월 학위수여식은 각 대학별로 진행하오니 착오 없으시기 바랍니다.)‣ 일시:2. 26.(월) 오전 10시‣ 장소:대우관 본관 각당헌 (B130호)▣가운, 학위모 배부가. 배부 일시:2.19(월), 20(화), 21(수), 22(목), 23(금), 26(월) 6일간‣배부시간- 2.19(월) ~ 2.23(금) (평일) : 오전 9시30분 ~ 오후 4시30분- 2.26(월) : 오전 9시30분 ~오후 2시나. 배부(반납)장소:대우관 본관 102호강의실앞 로비‣ 신분증 및 학위가운 세탁·보관료 납부영수증을 제시하고 교부 받으시기 바랍니다.※대리인이 오는 경우 졸업생의 신분증 및 학위가운 세탁·보관료 납부영수증을 지참해야 합니다.다. 학위가운 세탁·보관료 :학부 졸업생 5,000원, 대학원(석사) 졸업생 7,000원(가상계좌로 납부) ※[첨부파일] 참조라. 도서미납자는 학술정보원에 미납도서를 반납한 후 도서완납증명서를 받아야 해당 대학에서 가운과 학위모를 받을 수있습니다.▣졸업증서 수령가. 학위수여식 당일오후 4시까지 가운 및 학위모를 상경대학 본관 (대우관) 102호에 반납※학위가운반납 확인증을 받으신 후 신분증(학생증) 지참나. 해당학과사무실에서 「졸업증서」를 받으시기 바랍니다.- 경제학부: 상본 206호 (☏ 2123-2465)- 응용통계학과: 상본 205호 (☏ 2123-8535)▣졸업앨범 배부학생회관 204호에서2.19(월), 20(화), 21(수), 22(목), 23(금), 26(월) 6일간 오전 9시30분 부터 오후 4시30분까지배부하오니, 이를 수령할 때 신분증을 제시해야 하며, 대리인이 오는 경우 졸업생의 신분증을 지참해야 합니다.▣기타사항학위수여식 당일에는 신촌지역 및 교내 교통이 매우 혼잡하오니 대중교통을 이용하여 주시기 바랍니다.▣문의처가. 가운배부 및 반납: 소속 대학사무실 (☏ 02-2123-2455)나. 졸업앨범 배부: 학생지원팀 (☏ 02-2123-8190)"
상경대학,Discovery Track 3기 참가팀 모집 안내,2024.02.07,https://yce.yonsei.ac.kr/ybe/notice/notice.do?mode=view&articleNo=182230&article.offset=0&articleLimit=10,"Ⅰ. 사업목적□ 자아를 실현하는 방법과 팀별 활동을 통한 공동체 정신을 발견하여 지도적 역량을 발휘할 수있는 토대 마련□ 도전적 탐구경험을 통해 전공지식뿐 아니라 다양한 분야에 대한 시야를 넓히고, 잠재력을 발견하는 기회 제공Ⅱ. 사업개요□사 업 명: 블루버터플라이 Discovery Track□선발인원: 미정(팀당 3~4명)□선발대상: 연세 상경‧경영대학 재학생 및 제2전공자- 2024-1학기 현재 3차~7차 학기 재학 중인 자- 2024-1학기 재학 필수(휴학생, 초과학기자 및 교환학생 지원 불가)- 학기중 중도 휴학시 장학생 선발 취소※ 선발 기준에 부합하는 지원자가 없는 경우 선발을 보류할 수 있음□지원내용: 1인당 350만 원 한도 내 실비지원□탐방기간 및 목적지: 여름방학 중 2주 이내, 국내‧외 무관□탐방주제: 자아실현에 도움을 줄 수 있고 상경‧경영대학 재학생으로서 미래 비전을 제시할 수 있는구체적인 주제로선정에 제한은 없으나, 단순 관광성 탐방 불가※ 예시1: 가상현실과 경영학 교육 접목 연구를 위해 실리콘 밸리 소재 가상현실 업체 담당자 및 연구진 미팅 및 관련 시설견학하고 적용방안 도출하고 추가 연구 진행을 위해 대학원 진학 준비※ 예시2: 국내 전통 제조업의 ESG 경영혁신을 연구하기 위해 유럽 친환경 제조시설 설계 및 운영 담당자 미팅 및 관련시설 견학하고 적용방안 도출하여 창업 주제로 발전□ 주요일정내용일정비고모집 공고 및 접수‘24.02.13.(화)~03.03.(일)서류합격자 발표‘24.03.08.(금) 예정면접일‘24년 03월 말 예정상세 일정 추후 안내최종합격자 발표‘24년 03월 말 예정상세 일정 추후 안내탐방계획 디벨롭4월~6월4월~5월 오리엔테이션 및 멘토링6월 탐방 전 최종 계획 발표회탐방실시여름방학‘24.06.22.(토)~’24.09.01.(일) 중 2주 이내결과보고회‘24년 9월 말팀별 탐방결과 발표□문의: (재)연경장학회/ ykfoundation@yonsang.com"
