department,title,date,link,context
건축공학과,2025년 2월 건축공학(4년제) 졸업대상자 Exit Interview 공지2024-11-20,2024-11-20,https://arch.yonsei.ac.kr/notice/2025%eb%85%84-2%ec%9b%94-%ea%b1%b4%ec%b6%95%ea%b3%b5%ed%95%994%eb%85%84%ec%a0%9c-%ec%a1%b8%ec%97%85%eb%8c%80%ec%83%81%ec%9e%90-exit-interview-%ea%b3%b5%ec%a7%80,"2025년 2월 건축공학(4년제) 졸업대상자 Exit Interview 공지졸업 예정자를 대상으로 온라인 Exit Interview를 진행합니다. 인터뷰는 학과 커리큘럼과 학사운영에 대한 귀중한 피드백을 수집하기 위한 것으로, 학생 여러분의 적극적인 참여를 부탁드립니다.인터뷰 일정:날짜: 12월 13일 금요일시간: 09:30 ~ 12:05방식: Zoom을 통한 온라인 진행Zoom 링크:https://yonsei.zoom.us/j/84945034001?pwd=cIAvMUY4ambYbBnTsVwz9li3PpppUA.1인터뷰 세부사항:개인별 인터뷰 시간은 약 5분입니다.개인별 인터뷰 시간은 첨부된 파일에서 확인할 수 있습니다.인터뷰에참여가 어려운 경우, 반드시 사전에 연락해주시기 바랍니다.(Tel: 010-6235-7824, E-mail:swon7824@yonsei.ac.kr)2025.02월 건축공학 전공 졸업신청자 Exit Interview 상세 일정.pdf목록"
건축공학과,IPESK 차세대 공학자 추천 신청 안내 (대학원생 대상)2024-11-20,2024-11-20,https://arch.yonsei.ac.kr/notice/ipesk-%ec%b0%a8%ec%84%b8%eb%8c%80-%ea%b3%b5%ed%95%99%ec%9e%90-%ec%b6%94%ec%b2%9c-%ec%8b%a0%ec%b2%ad-%ec%95%88%eb%82%b4-%eb%8c%80%ed%95%99%ec%9b%90%ec%83%9d-%eb%8c%80%ec%83%81,"IPESK 차세대 공학자 추천 신청 안내 (대학원생 대상)사단법인 한국이공학진흥원(Institute for Promotion of Engineering and Science of Korea, IPESK)에서는 공학계열 단과대학의 발전과 우수한 공학연구자 육성을 위해 글로벌 연구중심 대학에 재학 중인 우수한 대학원생을 추천받아 IPESK 차세대 공학 연구자로 인증하고자 합니다.IPESK 차세대 공학연구자로 인증받은 대학원생에게는 대기업 취업설명회 초청, 취업 시 우대 등 다양한 혜택을 제공하고자 합니다.자격요건 확인 후 신청자는 붙임의 추천명단 서식과 개인정보 제공 동의서11/21(목) 오전까지제출하시기 바랍니다.* 자격요건- 수료생, 휴학생 제외- 전일제 대학원생(풀타임, 4대 보험 미가입자)- 국제적으로 인정받은 학술지에 주저자(제1저자, 교신저자)로 1편 이상 게재한 실적이 있는 대학원생* 추천명단서식: 내용 기입 후 학과 이메일로 회신 (archi@yonsei.ac.kr)* 개인정보 수집 이용 및 제공 동의서: 내용 기입 및 서명하여 행정실로 제출붙임3 공학연구자 개인정보 수집·이용 및 제공 동의서(양식).pdf붙임2 제1기 IPESK 차세대 공학연구자 추천명단(학과별)(양식).xlsx목록"
건축공학과,2024-2 건축공학과 대학원 원우회 정보 공유2024-11-19,2024-11-19,https://arch.yonsei.ac.kr/notice/2024-2-%ea%b1%b4%ec%b6%95%ea%b3%b5%ed%95%99%ea%b3%bc-%eb%8c%80%ed%95%99%ec%9b%90-%ec%9b%90%ec%9a%b0%ed%9a%8c-%ec%a0%95%eb%b3%b4-%ea%b3%b5%ec%9c%a0,"2024-2 건축공학과 대학원 원우회 정보 공유2024년 11월 15일에 진행된 건축공학과 대학원 원우회 행사에서 발표된""정보 공유""자료입니다.해당 파일에는 다음과 같은 주요 내용이 포함대학원 졸업 요건 및 절차 안내행정실에 자주 묻는 질문(Q&A)석사 및 박사 과정의 학점, 종합시험, 논문 심사 요건연구지도 및 기타 필수 교과목 이수 관련 정보기타 유의 사항 및 학사 포털 활용 가이드세부 내용은 PDF 파일을 통해 확인하시기 바랍니다.2024-2학기 원우회 행사 발표 자료_정보 공유용.pdf목록"
건축공학과,2024-2학기 논문 본심사 상세일정 및 제출서류 안내2024-11-12,2024-11-12,https://arch.yonsei.ac.kr/notice/2024-2%ed%95%99%ea%b8%b0-%eb%85%bc%eb%ac%b8-%eb%b3%b8%ec%8b%ac%ec%82%ac-%ec%83%81%ec%84%b8%ec%9d%bc%ec%a0%95-%eb%b0%8f-%ec%a0%9c%ec%b6%9c%ec%84%9c%eb%a5%98-%ec%95%88%eb%82%b4,"2024-2학기 논문 본심사 상세일정 및 제출서류 안내2024-2학기 논문 본심사를 아래와 같이 시행합니다.■ 심사 방법1. 대면 심사 원칙이나, 아래 사유에 해당하는 경우 비대면 심사 허용1) 심사위원의 해외 체류로 대면 심사가 불가능한 경우2) 심사위원이 질병(코로나 등)으로 인해 대면심사가 불가능한 경우2. 비대면 심사 절차1) 심사위원장(지도교수)이 심사 전 ‘학위논문 비대면 논문심사 시행신청서’ 학과 행정실 제출2) 예심 후 비대면 심사한 심사위원이 심사위원장에게 심사의견 이메일 제출3) 심사위원장이 해당 이메일 및 화상화면 캡쳐이미지 행정실 제출■ 심사 결과 제출1.심사위원 전원:12/19(목)까지본심 점수(80점 이상 합격)와 서술형 심사평 필수 입력-본심사보고서 양식은 배부하지 않음, 필요시 개별 요청-비대면으로 진행한 심사위원은 학사포탈 점수 입력과 별도로 심사위원장에게 심사의견 이메일 제출2.심사위원장:12/20(금)까지모든 심사위원의 점수 확인하여 최종 심사결과 입력(합격,불합격,예심후 연기 중 택1)■ 석사 논문 본심사 상세 일정 –12/16(월)1. 1인당 20분 (10분 발표, 10분 심사 및 질의)2. 아래 시간에 진행 불가한 경우 일정 변경하여 학과 행정실로 보고1) 설계, 이론 분야 (A421)순서성명발표시간주심(심사위원장)부심부심1김소영13:00 ~ 13:20손동욱이연경윤동근2최규진13:30 ~ 13:50손동욱성주은한정민3홍수민14:00 ~ 14:20염상훈성주은이연경4강지원14:30 ~ 14:50염상훈이대송한정민5문관서15:00 ~15:20이상윤염상훈성주은2) 구조, 환경 등 (A507)순서성명발표시간주심(심사위원장)부심부심1이정우13:00 ~ 13:20김준희오병관박효선2황예원13:30 ~ 13:50김준희박효선오병관3김지훈14:00 ~ 14:20김준희오병관박효선4강재영14:30 ~ 14:50박효선오병관김준희5장수안15:00 ~ 15:20박효선오병관김준희6김하성15:30 ~ 15:50김태연한정민김수민7정민영16:00 ~ 16:20김태연한정민김수민8김세은16:30 ~ 16:50김태연한정민김수민9동현석17:00 ~ 17:20김태연김수민한정민10박상언17:30 ~ 17:50강영철이강홍태훈11Zang,Haining18:00 ~ 18:20이강강영철김홍조12이승원18:30 ~ 18:50류두열오병관김수민3) 박사연번성명발표일정주심(심사위원장)1박준수11/19(화) 16:30~ (A421)박효선2배상근11/19(화) 16:30~ (A421)박효선3사광균12/19(화) 16:00~ (A421)손동욱4장수형이강5안종백홍태훈6김이홍이상윤■ 심사용 서류 제출 안내가. 심사용 논문- 심사위원과 논의하여 아래 방식 중 택1, 심사일 최소 일주일 전까지 제출1)제본 제출: 행정실에서 검인 도장 받은 후 심사위원께 직접 전달2) PDF 파일 제출: 학과 이메일(archi@yonsei.ac.kr) 참조하여 심사위원께 발송나. 표절검사 확인서1) 본심사용 논문 제출 시 표절검사 확인서 함께 제출 (심사위원께 전달 및 학사포탈 업로드 필수)2) 첨부의<제출서류1> 학위논문 표절검사 결과 확인서 양식누락하지 않도록 유의3)카피킬러, 턴잇인 2개 프로그램 결과지 모두 제출다. 논문 제출용 체크리스트 (첨부파일)■ 학위논문 제출 관련 유의사항1. 논문 제목 및 논문작성언어 확인1) 논문 제목은 증명서에 표시되는 사항으로 논문 제목 변경되었을 경우 반드시 학사포털시스템에서 변경 신청2) 본심 합격자는 도서관에 논문을 온라인으로 제출 후 학사포털과 도서관에 제출된 논문 제목과 학위논문작성언 어 일치 여부 검증 가능 → 정보 일치 시 포털에서 학위논문 인준 신청 가능3) 최종 학위논문 제목 수정-학사포털에서 학생이 신청하고 학과에서 승인-포털 메뉴: 학사행정 > 졸업 > 졸업논문 > 논문제목변경신청승인■ 학위논문 완성본 제출 일정1.온라인 제출:2024.12.30(월)~ 2025.1.3.(금)2. 책자 제출:2025.1.6.(월) ~ 2025.1.13.(월)붙임1. 대학원 석박사 학위논문 표절검사 결과확인서 제출절차 (3).hwp붙임2. 표절검사 결과확인서 제출 관련 학사포털_학생 매뉴얼 (1).pdf붙임5. 논문유사도검사프로그램별 매뉴얼.zip일반대학원_비대면 논문심사_시행신청서(학과승인용).hwp논문제출용체크리스트.doc목록"
건축공학과,2024-2학기 석박사 자격시험 신청 안내2024-10-29,2024-10-29,https://arch.yonsei.ac.kr/notice/2024-2%ed%95%99%ea%b8%b0-%ec%84%9d%eb%b0%95%ec%82%ac-%ec%9e%90%ea%b2%a9%ec%8b%9c%ed%97%98-%ec%8b%a0%ec%b2%ad-%ec%95%88%eb%82%b4,"2024-2학기 석박사 자격시험 신청 안내2024-2학기 석박사 자격시험을 아래와 같이 실시합니다.1. 자격시험 응시자격1) 석사- 정규등록 또는 연구등록이 되어 있는 학생으로서 24학점 이상 취득한 자(응시학기 수강중 인 학점 포함)로서 학과 외국어 점수 기준을 만족한 자- 평가목적: 향후 최소 1학기 내에 석사로 졸업할만한 전문지식과 학위논문에 대한 준비가 되었는가를 평가- 응시과목: 구술시험 (학과에서 지정한 날짜에 전체 대면 발표)2) 박사 / 통합- 박사: 정규등록 또는 연구등록이 되어 있는 학생으로서 24학점 이상 취득 및 학과 외국 어 점수 기준을 만족한 자로서 4학기부터 응시 가능- 통합 : 정규등록 또는 연구등록이 되어 있는 학생으로서 51학점 이상 취득 및 학과 외국 어 점수 기준을 만족한 자로서 6학기부터 응시 가능- 평가목적: 향후 최소 1년 내에 박사로 졸업할만한 전문지식과 학위논문에 대한 준비가 되 었는가를 심사함- 응시과목: 필답시험과 구술시험으로 구성된다.* 필답시험은 본인이 수강한 교과목 중 지도교수의 교과목을 포함하여 총 3명 이상 교수 또는 이에 준하는 자의 교과목 총 5과목 신청 (한 교수당 최대 2과목 선택 가능)* 구술시험은 필답시험 출제위원을 중심으로 3인 이상의 심사위원회를 구성하여 필답시험 후 일주일 내에 발표날짜를 지정하여 학과사무실에 통보 후 심사를 진행한다.3) 유의사항- 자격시험 신청학기 현재 석사 8학기, 박사 14학기인 학생은 이번 시험에 응시하여 합격하지 못할 시 논문작성을 위한 학기연장이 불가하여 제적처리 됨.2. 자격시험 신청 제출서류1) 석박사 공통-자격시험 응시원서(첨부파일)-학위논문 연구계획서(석사: 첨부파일 작성, 자격시험 합격 후 논문심사학기에 학사포탈에 별도로 연구계획서 입력 필수)-성적증명서-석박사 구술평가보고서 양식(첨부파일, 인적정보란만 기입)-공인영어성적표* 공인영어성적표는 학사포탈 통해 접수(필수)* 외국어시험대체(면제) 신청 → 본인 해당 유형 선택 → 성적표 첨부파일 업로드(공지한 기간 내 학사포탈 접수할 수 있도록 영어성적 미리 준비 요망)2) 박사만 해당– 필기출제교수가 학과 외부소속인 경우 소속/연락처/이메일주소 정보 별첨- 필기출제교수가 학과 외부 소속인 경우 미리 연락하여 출제 가능 여부 직접 확인 후 제출3. 자격시험 일정1)응시원서 접수 : 2024.11.4(월) ~ 11.19(화) 14시까지학과 사무실 방문 접수 (이메일 접수 불가)외국어성적 학사포탈 업로드:  11.19(화) 14시까지2) 박사필기시험 : 2024. 12. 14(토) 13시 A5073) 석사구술시험 : 2024. 12. 16(월) 오전 중 (장소 A421 및 A507, 상세일정 추후 공지)4) 박사구술시험: 필기시험 종료 후 자체 일정 잡아 진행, 12/27(금)까지 석박사구술심사보고서양식 제출학위논문 연구계획서 (4) (2).hwp석사 및 박사 종합시험응시자 구술평가 보고서 (2) (2) (1) (1).xls종합시험응시원서 (2) (1) (1) (2) (1).hwp목록"
건축공학과,2024 YONSEI ARCHITOUR2024-10-19,2024-10-19,https://arch.yonsei.ac.kr/notice/2024-yonsei-architour,"2024 YONSEI ARCHITOUR안녕하세요, 제13대 연세건축 아시비 학생회 <디딤>입니다.학우분들의 다양한 전공 관련 경험을 위하여, <디딤>이 건축 답사 프로그램‘2024 YONSEI ARCHITOUR’를 준비하였습니다.교수님들께서 건축물과 현장을 직접 보고 들을 수 있는 기회를 제공해주실 예정입니다.각 프로그램별 상세 내용은, 구글폼 설문의 카드뉴스 슬라이드를 참고해주시길 바랍니다.연세건축 학우분들의 많은 신청 부탁드립니다.신청 기간 : 2024.10.19(토) 13:00 ~ 2024.10.27(일) 23:59 (‼️선착순 마감‼️)신청 방법 : 하단 링크의 '2024 YONSEI ARCHITOUR 신청' 구글폼 작성(https://forms.gle/FB6CTogjT9j6xVuB7)1회차 YONSEI ARCHITOUR : 성주은 교수님답사 일시 : 2024.11.01(금) 14:00 ~ 17:00답사 장소 : 더_시스템랩 건축사사무소 및 성수동 팝업스토어답사 인원 : 총 30명2회차 YONSEI ARCHITOUR : 이연경 교수님, 강준구 소장님(매스스터디스)답사 일시 : 2024.11.15(금) 14:00 ~ 17:00답사 장소 : 양화진 순교지(절두산성당) 및 당인리 산업유산답사 인원 : 총 20명‼️유의사항‼️연세건축 아시비 재학생 및 휴학생만 신청이 가능합니다.선착순 신청에 성공하신 분들을 대상으로 하여 세부 안내사항이 담긴 문자를 추후 송부드릴 계획입니다.신청 기간 이전에 제출된 답변은 전부 무효 처리되며, 중복 응답 시 마지막 응답만이 유효합니다.게시물 담당자 : 학생회장 김태헌게시물 책임자 : 학생회장 김태헌yonsei architour.jpg목록"
건축공학과,전공프로그램변경(건축학→건축공학) 시 설계 학점 대체인정 관련 안내2024-09-24,2024-09-24,https://arch.yonsei.ac.kr/notice/%ec%a0%84%ea%b3%b5%ed%94%84%eb%a1%9c%ea%b7%b8%eb%9e%a8%eb%b3%80%ea%b2%bd%ea%b1%b4%ec%b6%95%ed%95%99%e2%86%92%ea%b1%b4%ec%b6%95%ea%b3%b5%ed%95%99-%ec%8b%9c-%ec%84%a4%ea%b3%84-%ed%95%99%ec%a0%90,전공프로그램변경(건축학→건축공학) 시 설계 학점 대체인정 관련 안내건축학에서 건축공학으로 전공 프로그램 변경한 학생은 2024-2학기부터 아래와 같이 학점 대체 인정됩니다.(본래 건축공학 전공생에게는 해당 없음)-건축학 전공 시 이수한 ARC2105 건축설계 (6학점)를 건축공학 전공의 ARC2103 건축공학설계 (3학점) 로 학점 대체인정-과목간의 학점 불일치로 인해 발생하는 잔여 학점은 전공 학점이 아닌 일반선택 학점으로 분류됨상세 내용은 건축공학 졸업요건표를 참고하시기 바랍니다.목록
건축공학과,건축학(5년제) 16학번 이상 <건축설계8>(6학점) 이수 관련 공지2024-08-14,2024-08-14,https://arch.yonsei.ac.kr/notice/%ea%b1%b4%ec%b6%95%ed%95%995%eb%85%84%ec%a0%9c-16%ed%95%99%eb%b2%88-%ec%9d%b4%ec%83%81-%ea%b1%b4%ec%b6%95%ec%84%a4%ea%b3%8486%ed%95%99%ec%a0%90-%ec%9d%b4%ec%88%98-%ea%b4%80%eb%a0%a8-%ea%b3%b5,"건축학(5년제) 16학번 이상 <건축설계8>(6학점) 이수 관련 공지건축학(5년제) 전공 16학번까지 적용되는 전공필수과목 ARC41110 건축설계8 (6학점) 은 24학년도 2학기부터 개설되지 않습니다.해당 학생은ARC4111 건축설계8 (3학점)과ARC3307 건축재료를 이수하여 학점 대체인정을 받는 것으로 처리될 예정이니, 수강 신청에 참고하시기 바랍니다.(*이 경우 건축재료를 전공선택 학점으로 이중 인정받는 것은 불가)목록"
건축공학과,“개별지도연구(Individual Study)”과목 학점 인정 관련2024-07-17,2024-07-17,https://arch.yonsei.ac.kr/notice/%ea%b0%9c%eb%b3%84%ec%a7%80%eb%8f%84%ec%97%b0%ea%b5%acindividual-study%ea%b3%bc%eb%aa%a9-%ed%95%99%ec%a0%90-%ec%9d%b8%ec%a0%95-%ea%b4%80%eb%a0%a8,"“개별지도연구(Individual Study)”과목 학점 인정 관련대학원 내규에 따라 개별지도연구 과목의 학점 인정은 아래와 같이 정하고 있으니,학점 이수에 참고하시기 바랍니다.10. 대학원“개별지도연구(Individual Study)”과목 설치에 관한 내규제4조(학점인정의 범위) “개별지도연구”를 이수하여 취득한 학점은석사 및 박사학위과정에서 각 6학점까지, 석ㆍ박사 통합과정에서는 8학점까지수료에 필요한 학점으로 가산할 수 있다.제5조(학점단위) “개별지도연구”의 학점 단위는 2학점으로 한다목록"
건축공학과,건축공학(4년제) 전필 'ARC3000 건축공학실무' 대체인정 안내2024-06-18,2024-06-18,https://arch.yonsei.ac.kr/notice/%ea%b1%b4%ec%b6%95%ea%b3%b5%ed%95%994%eb%85%84%ec%a0%9c-%ec%a0%84%ed%95%84-arc3000-%ea%b1%b4%ec%b6%95%ea%b3%b5%ed%95%99%ec%8b%a4%eb%ac%b4-%eb%8c%80%ec%b2%b4%ec%9d%b8%ec%a0%95-%ec%95%88%eb%82%b4,건축공학(4년제) 전필 'ARC3000 건축공학실무' 대체인정 안내건축공학(4년제) 소속 학부생 대상 아래와 같이 대체인정 가능하니 졸업요건 검토 시 참고하시기 바랍니다.1. 해당전공: 건축공학(4년제) 소속 학부생 (단일전공)2. 적용대상: 2024년 8월 및 2025년 2월 졸업생3. 내용: 건축공학(4년제) 전필 'ARC3000 건축공학실무'를 건축학(5년제) 전필 'ARC4121 건축실무'로 대체인정목록
