department,title,date,link,context
중어중문학과,"연세대학교 인문예술진흥사업단, 문과대생을 위한 창업특강 신청 안내",2024.10.31,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=214318&article.offset=0&articleLimit=10,
중어중문학과,2025학년도 1학기 재입학 전형 안내,2024.10.28,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=214064&article.offset=0&articleLimit=10,2025학년도 1학기 재입학 전형 안내 드립니다.
중어중문학과,인문·사회계열 외국인 대학원생을 위한 학술적 글쓰기 교육 프로그램 운영 안내,2024.10.25,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=213983&article.offset=0&articleLimit=10,"문과대학에서는 대학원혁신사업 일환으로 인문 사회계열 외국인 대학원생을 위한 학술적 글쓰기 교육 프로그램을 아래와 같이 운영하고자 하오니 관심 있는 대학원생들의 지원 바랍니다.◎ 내용① 논문/보고서에 사용되는 표현(어휘, 문법, 문체), 수사학적 기술과 관계된 표현 지도② 목차, 각주, 인용, 참고 문헌 작성법 지도③ 한국어 어문 규범에 맞는 교정◎ 운영 방식- 운영 기간 : 2024.11.6.(수) ~ 2025.1.31.(금)- ZOOM을 이용한 온라인 화상 튜터링 (15시간 이내로 튜터링 진행)- 튜티가 텍스트에 질문할 사항을 표시하여 튜터에게 하루 전 전달- 글의 내용에 영향을 주지 않는 선에서 적절한 표현으로 상의하여 수정◎ 신청 대상: 인문/사회계열 외국인 대학원생 (재학생 우선)◎ 신청 기간: 2024.10.25.(금) ~ 2024.11.3.(일)◎ 교육 신청하기"
중어중문학과,금융권 취업설명회 및 멘토링 행사 안내,2024.10.24,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=213906&article.offset=0&articleLimit=10,
중어중문학과,2024학년도 2학기 학부 수강과목 철회 안내,2024.10.17,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=213426&article.offset=0&articleLimit=10,"2024학년도 2학기 학부 수강 과목 철회 관련하여 다음과 같이 안내 드립니다.1. 수강철회 기간: 2024. 10. 28.(월) 09:00 ~ 10. 30.(수) 23:592. 수강철회 방법연세포탈서비스(학사정보시스템 → 학사행정 → 수업 → 수강철회신청)에서 학생이 직접 온라인으로 철회 신청3. 유의사항가. 수강과목 철회 후 다른 과목으로 대체 수강신청 할 수 없으며, 수강과목 철회 후에도 신청과목이 최소 1과목 이상이 되어야 함나. 철회한 과목은 성적평가에서 제외되며, 성적증명서에 기재되지 않음.다. 수강과목을 철회한 학생은 학칙 제43조2항에 의하여 학점초과 신청이나 우등생(최우등생, 우등생, 우수생) 및 최우등졸업생, 우등졸업생 대상에서 제외4. 수강철회 후 수강내역 확인 방법가. 학생: 학사정보시스템 → 학사행정 → 수업 → 수강신청내역나. 교수: 학사정보시스템 → 학사행정 → 수업 → 수강현황 → 수강내역조회(교수)"
중어중문학과,2025학년도 1학기 캠퍼스내 소속변경 전형 안내,2024.10.16,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=213385&article.offset=0&articleLimit=10,2025학년도 1학기 캠퍼스내 소속변경 전형을 시행합니다.신청하고자 하는 학생들은 첨부된 전형 요강을 참고하셔서 신청하시기 바랍니다.
중어중문학과,연세대학교 국제외국인 학생을 위한 비자 관리 플랫폼(VIVISA) 소개 세미나,2024.10.15,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=213266&article.offset=0&articleLimit=10,
중어중문학과,2025학년도 교직과정 이수예정자 추가 선발 전형 안내,2024.10.14,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=213146&article.offset=0&articleLimit=10,"2025학년도 교직과정 이수예정자 추가 선발 전형을 진행하니, 첨부된 안내문을 보시기 신청해주시기 바랍니다.가. 대상: 이수한 학기가 2,3,4학기인 자(휴학생 포함)나. 중어중문학과 잔여인원: 2명다. 신청기간: 2024.10.29.(화)~11.4.(월)라. 신청방법: 학사포탈 -> 교직 메뉴에서 온라인 지원서 작성 및 제출"
중어중문학과,2024 연세대학교 창업지원단 서포터즈 모집,2024.09.05,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=210351&article.offset=0&articleLimit=10,
중어중문학과,2024학년도 2학기 졸업앨범 사진촬영 안내,2024.08.23,https://ycll.yonsei.ac.kr/yonseicll/board01.do?mode=view&articleNo=209390&article.offset=0&articleLimit=10,"2024학년도 2학기 학부 졸업사진 촬영을 첨부파일과 같이 진행할 예정이니, 참고 바랍니다.1. 일시:2024년 9월 5일(목) ~ 11일(수)※ 우천시 예비일: 9월 12일(목) ~ 13일(금)2. 장소: 학생회관 4층, 본관 앞(언더우드관 앞)3. 방식: 개별 예약 후 실내 프로필, 학사모 사진, 야외 프로필 촬영"
